Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;odd_H;odd_D;odd_A;odd_over25
SP1;03/01/2016;Betis;Eibar;0;4;A;0;2;A;2.4;3.25;3.1;2.24
SP1;03/01/2016;Granada;Sevilla;2;1;H;2;1;H;4.33;3.6;1.85;1.97
SP1;03/01/2016;La Coruna;Villarreal;1;2;A;0;1;A;2.7;3.2;2.7;2.3
SP1;03/01/2016;Valencia;Real Madrid;2;2;D;1;1;D;6;4.33;1.53;1.48
SP1;03/01/2016;Vallecano;Sociedad;2;2;D;1;1;D;2.63;3.3;2.75;2.01
SP1;04/01/2016;Sp Gijon;Getafe;1;2;A;1;0;H;2.25;3.3;3.3;2.32
SP1;09/01/2016;Barcelona;Granada;4;0;H;2;0;H;1.05;15;34;1.16
SP1;09/01/2016;Getafe;Betis;1;0;H;0;0;D;1.95;3.5;4;2.14
SP1;09/01/2016;Levante;Vallecano;2;1;H;0;0;D;2.15;3.4;3.4;2.09
SP1;09/01/2016;Real Madrid;La Coruna;5;0;H;2;0;H;1.11;9;21;1.28
SP1;09/01/2016;Sevilla;Ath Bilbao;2;0;H;1;0;H;2.1;3.5;3.5;1.81
SP1;10/01/2016;Celta;Ath Madrid;0;2;A;0;0;D;4.5;3.5;1.8;2.38
SP1;10/01/2016;Eibar;Espanol;2;1;H;1;1;D;2;3.3;4;2.38
SP1;10/01/2016;Las Palmas;Malaga;1;1;D;0;0;D;2.7;3.1;2.8;2.39
SP1;10/01/2016;Sociedad;Valencia;2;0;H;0;0;D;2.25;3.3;3.3;2.11
SP1;10/01/2016;Villarreal;Sp Gijon;2;0;H;1;0;H;1.5;4.33;6.5;1.89
SP1;16/01/2016;Celta;Levante;4;3;H;2;0;H;1.62;3.8;6;2.03
SP1;16/01/2016;Sevilla;Malaga;2;1;H;2;0;H;1.67;3.8;5.25;1.89
SP1;16/01/2016;Sociedad;La Coruna;1;1;D;0;1;A;1.95;3.3;4.2;2.14
SP1;16/01/2016;Villarreal;Betis;0;0;D;0;0;D;1.45;4.33;8;1.91
SP1;17/01/2016;Barcelona;Ath Bilbao;6;0;H;2;0;H;1.14;8;19;1.37
SP1;17/01/2016;Getafe;Espanol;3;1;H;2;1;H;2.2;3.2;3.5;2.31
SP1;17/01/2016;Las Palmas;Ath Madrid;0;3;A;0;1;A;6.5;3.6;1.62;2.31
SP1;17/01/2016;Real Madrid;Sp Gijon;5;1;H;5;0;H;1.05;17;26;1.17
SP1;17/01/2016;Valencia;Vallecano;2;2;D;0;1;A;1.62;4;5.5;1.67
SP1;18/01/2016;Eibar;Granada;5;1;H;2;0;H;1.83;3.5;4.5;2.3
SP1;22/01/2016;Sp Gijon;Sociedad;5;1;H;3;1;H;3.1;3.2;2.45;2.16
SP1;23/01/2016;Espanol;Villarreal;2;2;D;2;1;H;2.9;3.2;2.55;2.35
SP1;23/01/2016;Granada;Getafe;3;2;H;2;0;H;2.63;3.1;2.88;2.32
SP1;23/01/2016;Malaga;Barcelona;1;2;A;1;1;D;8.5;5.5;1.33;1.55
SP1;23/01/2016;Vallecano;Celta;3;0;H;3;0;H;2.7;3.4;2.63;1.84
SP1;24/01/2016;Ath Bilbao;Eibar;5;2;H;3;1;H;1.67;3.75;5.5;2.02
SP1;24/01/2016;Ath Madrid;Sevilla;0;0;D;0;0;D;1.67;3.5;6;2.27
SP1;24/01/2016;Betis;Real Madrid;1;1;D;1;0;H;9.5;5.75;1.3;1.42
SP1;24/01/2016;La Coruna;Valencia;1;1;D;1;0;H;2.25;3.3;3.3;2.13
SP1;25/01/2016;Levante;Las Palmas;3;2;H;1;0;H;2.38;3.1;3.25;2.35
SP1;30/01/2016;Barcelona;Ath Madrid;2;1;H;2;1;H;1.5;4.2;7;1.85
SP1;30/01/2016;Eibar;Malaga;1;2;A;0;1;A;2.38;3.25;3;2.35
SP1;30/01/2016;Getafe;Ath Bilbao;0;1;A;0;1;A;3.4;3.3;2.2;2.17
SP1;30/01/2016;Sociedad;Betis;2;1;H;2;0;H;1.67;3.75;5.5;1.93
SP1;30/01/2016;Villarreal;Granada;1;0;H;0;0;D;1.44;4.5;7.5;2.02
SP1;31/01/2016;Las Palmas;Celta;2;1;H;1;1;D;2.38;3.3;3.1;2.14
SP1;31/01/2016;Real Madrid;Espanol;6;0;H;4;0;H;1.1;11;21;1.24
SP1;31/01/2016;Sevilla;Levante;3;1;H;1;0;H;1.33;5;10;1.75
SP1;31/01/2016;Valencia;Sp Gijon;0;1;A;0;0;D;1.75;3.75;4.75;1.85
SP1;01/02/2016;La Coruna;Vallecano;2;2;D;1;2;A;1.91;3.6;4;1.91
SP1;05/02/2016;Malaga;Getafe;3;0;H;3;0;H;1.57;3.75;6.5;2.21
SP1;06/02/2016;Ath Bilbao;Villarreal;0;0;D;0;0;D;1.83;3.6;4.5;2.12
SP1;06/02/2016;Ath Madrid;Eibar;3;1;H;0;0;D;1.36;4.5;9.5;1.96
SP1;06/02/2016;Sp Gijon;La Coruna;1;1;D;1;1;D;2.5;3.25;2.9;2.18
SP1;06/02/2016;Vallecano;Las Palmas;2;0;H;1;0;H;1.91;3.6;4;1.74
SP1;07/02/2016;Betis;Valencia;1;0;H;0;0;D;2.63;3.1;2.88;2.18
SP1;07/02/2016;Celta;Sevilla;1;1;D;0;1;A;3.2;3.3;2.3;1.94
SP1;07/02/2016;Granada;Real Madrid;1;2;A;0;1;A;12;6;1.25;1.38
SP1;07/02/2016;Levante;Barcelona;0;2;A;0;1;A;15;7.5;1.18;1.41
SP1;08/02/2016;Espanol;Sociedad;0;5;A;0;2;A;2.7;3.1;2.8;2.17
SP1;12/02/2016;Sp Gijon;Vallecano;2;2;D;2;1;H;2.38;3.4;3;1.81
SP1;13/02/2016;La Coruna;Betis;2;2;D;1;2;A;1.8;3.5;4.75;2.17
SP1;13/02/2016;Real Madrid;Ath Bilbao;4;2;H;3;1;H;1.29;6;9.5;1.32
SP1;13/02/2016;Valencia;Espanol;2;1;H;0;0;D;1.75;3.6;5;1.91
SP1;13/02/2016;Villarreal;Malaga;1;0;H;1;0;H;2.05;3.3;3.8;2.4
SP1;14/02/2016;Barcelona;Celta;6;1;H;1;1;D;1.08;11;26;1.22
SP1;14/02/2016;Eibar;Levante;2;0;H;1;0;H;1.8;3.5;4.75;2.13
SP1;14/02/2016;Getafe;Ath Madrid;0;1;A;0;1;A;6.5;3.8;1.57;2.35
SP1;14/02/2016;Sevilla;Las Palmas;2;0;H;0;0;D;1.33;5;10;1.63
SP1;14/02/2016;Sociedad;Granada;3;0;H;2;0;H;1.53;4;6.5;1.96
SP1;17/02/2016;Sp Gijon;Barcelona;1;3;A;1;2;A;19;8;1.14;1.29
SP1;19/02/2016;Levante;Getafe;3;0;H;2;0;H;2.2;3.3;3.4;2.15
SP1;20/02/2016;Betis;Sp Gijon;1;1;D;0;0;D;2.05;3.3;3.8;2.16
SP1;20/02/2016;Celta;Eibar;3;2;H;2;0;H;2;3.5;3.8;1.98
SP1;20/02/2016;Espanol;La Coruna;1;0;H;0;0;D;2.38;3.3;3;2.26
SP1;20/02/2016;Las Palmas;Barcelona;1;2;A;1;2;A;15;7.5;1.18;1.38
SP1;21/02/2016;Ath Bilbao;Sociedad;0;1;A;0;1;A;1.8;3.5;4.75;1.94
SP1;21/02/2016;Ath Madrid;Villarreal;0;0;D;0;0;D;1.53;3.8;7.5;2.41
SP1;21/02/2016;Granada;Valencia;1;2;A;0;0;D;2.88;3.2;2.55;2.15
SP1;21/02/2016;Malaga;Real Madrid;1;1;D;0;1;A;4.75;3.8;1.73;1.63
SP1;21/02/2016;Vallecano;Sevilla;2;2;D;1;2;A;3.1;3.6;2.2;1.63
SP1;26/02/2016;Eibar;Las Palmas;0;1;A;0;1;A;1.75;3.6;5;1.97
SP1;27/02/2016;Betis;Vallecano;2;2;D;2;0;H;2.2;3.3;3.4;1.84
SP1;27/02/2016;Getafe;Celta;0;1;A;0;0;D;3.2;3.3;2.3;2.01
SP1;27/02/2016;Real Madrid;Ath Madrid;0;1;A;0;0;D;1.73;3.6;5.25;1.99
SP1;27/02/2016;Sociedad;Malaga;1;1;D;0;0;D;2.2;3.25;3.5;2.28
SP1;27/02/2016;Sp Gijon;Espanol;2;4;A;1;1;D;2.3;3.2;3.3;2.1
SP1;28/02/2016;Barcelona;Sevilla;2;1;H;1;1;D;1.14;8;15;1.26
SP1;28/02/2016;La Coruna;Granada;0;1;A;0;1;A;1.8;3.5;4.75;2.09
SP1;28/02/2016;Valencia;Ath Bilbao;0;3;A;0;0;D;2.3;3.2;3.3;2.11
SP1;28/02/2016;Villarreal;Levante;3;0;H;2;0;H;1.67;3.6;5.75;2.08
SP1;01/03/2016;Ath Madrid;Sociedad;3;0;H;1;0;H;1.4;4.33;9;2.22
SP1;01/03/2016;Las Palmas;Getafe;4;0;H;2;0;H;2.05;3.4;3.75;2.09
SP1;02/03/2016;Ath Bilbao;La Coruna;4;1;H;2;0;H;1.53;4;7;1.88
SP1;02/03/2016;Celta;Villarreal;0;0;D;0;0;D;2.2;3.3;3.4;2.09
SP1;02/03/2016;Levante;Real Madrid;1;3;A;1;2;A;7;4.75;1.44;1.53
SP1;02/03/2016;Malaga;Valencia;1;2;A;1;1;D;2.05;3.3;3.8;2.28
SP1;02/03/2016;Sevilla;Eibar;1;0;H;1;0;H;1.4;4.75;8;1.59
SP1;03/03/2016;Espanol;Betis;0;3;A;0;2;A;1.95;3.5;4;2.06
SP1;03/03/2016;Granada;Sp Gijon;2;0;H;0;0;D;2.1;3.3;3.75;2.09
SP1;03/03/2016;Vallecano;Barcelona;1;5;A;0;2;A;13;7;1.2;1.22
SP1;05/03/2016;Getafe;Sevilla;1;1;D;0;0;D;3.8;3.5;2;1.81
SP1;05/03/2016;La Coruna;Malaga;3;3;D;1;1;D;2.5;3.1;3;2.31
SP1;05/03/2016;Real Madrid;Celta;7;1;H;1;0;H;1.3;6;8;1.29
SP1;05/03/2016;Villarreal;Las Palmas;0;1;A;0;1;A;1.62;3.75;6;2.05
SP1;06/03/2016;Betis;Granada;2;0;H;0;0;D;2.1;3.4;3.6;2.1
SP1;06/03/2016;Eibar;Barcelona;0;4;A;0;2;A;10;6.5;1.25;1.42
SP1;06/03/2016;Sociedad;Levante;1;1;D;1;1;D;1.57;3.75;7;1.9
SP1;06/03/2016;Sp Gijon;Ath Bilbao;0;2;A;0;1;A;4;3.3;2;2.1
SP1;06/03/2016;Valencia;Ath Madrid;1;3;A;1;1;D;4;3.3;2;2.49
SP1;07/03/2016;Espanol;Vallecano;2;1;H;1;0;H;1.95;3.5;4;1.76
