Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;odd_H;odd_D;odd_A;odd_over25
SP1;12/09/2011;Malaga;Granada;4;0;H;2;0;H;1.4;4.33;8.5;1.7
SP1;17/09/2011;Barcelona;Osasuna;8;0;H;5;0;H;1.08;10;26;1.28
SP1;17/09/2011;Granada;Villarreal;1;0;H;0;0;D;3.3;3.3;2.2;1.93
SP1;17/09/2011;Mallorca;Malaga;0;1;A;0;1;A;3.1;3.4;2.25;1.9
SP1;17/09/2011;Sevilla;Sociedad;1;0;H;0;0;D;1.53;4;6;1.65
SP1;17/09/2011;Sp Gijon;Valencia;0;1;A;0;1;A;3.3;3.3;2.2;2.01
SP1;18/09/2011;Ath Bilbao;Betis;2;3;A;1;3;A;2;3.4;3.75;1.97
SP1;18/09/2011;Ath Madrid;Santander;4;0;H;2;0;H;1.44;4.2;7.5;1.76
SP1;18/09/2011;Getafe;Vallecano;0;1;A;0;1;A;1.95;3.5;3.8;2.05
SP1;18/09/2011;Levante;Real Madrid;1;0;H;0;0;D;13;6.5;1.2;1.4
SP1;18/09/2011;Zaragoza;Espanol;2;1;H;1;0;H;2.1;3.2;3.6;2.15
SP1;20/09/2011;Osasuna;Sevilla;0;0;D;0;0;D;2.63;3.3;2.63;2.01
SP1;20/09/2011;Sociedad;Granada;1;0;H;0;0;D;2;3.4;3.75;1.94
SP1;20/09/2011;Villarreal;Mallorca;2;0;H;1;0;H;1.62;3.75;5.5;1.88
SP1;21/09/2011;Ath Madrid;Sp Gijon;4;0;H;1;0;H;1.4;4.5;7.5;1.71
SP1;21/09/2011;Malaga;Ath Bilbao;1;0;H;0;0;D;1.62;3.75;5.5;1.73
SP1;21/09/2011;Santander;Real Madrid;0;0;D;0;0;D;13;6.5;1.2;1.39
SP1;21/09/2011;Valencia;Barcelona;2;2;D;2;1;H;7.5;4.5;1.4;1.48
SP1;21/09/2011;Vallecano;Levante;1;2;A;0;2;A;2.1;3.25;3.5;2.2
SP1;22/09/2011;Betis;Zaragoza;4;3;H;2;1;H;1.67;3.6;5.25;1.98
SP1;22/09/2011;Espanol;Getafe;1;0;H;0;0;D;2.1;3.25;3.5;2.04
SP1;24/09/2011;Ath Bilbao;Villarreal;1;1;D;1;0;H;2.2;3.25;3.3;1.93
SP1;24/09/2011;Barcelona;Ath Madrid;5;0;H;3;0;H;1.2;6.5;13;1.29
SP1;24/09/2011;Real Madrid;Vallecano;6;2;H;2;1;H;1.1;9;21;1.26
SP1;24/09/2011;Sevilla;Valencia;1;0;H;1;0;H;2.3;3.25;3.1;1.81
SP1;25/09/2011;Granada;Osasuna;1;1;D;0;1;A;2.25;3.25;3.2;2.19
SP1;25/09/2011;Levante;Espanol;3;1;H;1;0;H;2.2;3.25;3.3;2.14
SP1;25/09/2011;Mallorca;Sociedad;2;1;H;1;1;D;2.1;3.3;3.5;2.14
SP1;25/09/2011;Sp Gijon;Santander;0;0;D;0;0;D;2.05;3.3;3.6;2.15
SP1;25/09/2011;Zaragoza;Malaga;0;0;D;0;0;D;3.2;3.4;2.2;1.79
SP1;26/09/2011;Getafe;Betis;1;0;H;1;0;H;2.5;3.25;2.8;1.98
SP1;01/10/2011;Malaga;Getafe;3;2;H;0;0;D;1.57;4;5.5;1.83
SP1;01/10/2011;Osasuna;Mallorca;2;2;D;1;1;D;1.83;3.5;4.33;2.15
SP1;01/10/2011;Santander;Vallecano;1;1;D;0;1;A;2.2;3.3;3.25;2.08
SP1;01/10/2011;Valencia;Granada;1;0;H;1;0;H;1.33;4.5;11;1.65
SP1;01/10/2011;Villarreal;Zaragoza;2;2;D;1;2;A;1.62;3.8;5.5;1.81
SP1;02/10/2011;Ath Madrid;Sevilla;0;0;D;0;0;D;1.91;3.6;3.75;1.72
SP1;02/10/2011;Betis;Levante;0;1;A;0;1;A;1.73;3.6;4.75;1.95
SP1;02/10/2011;Espanol;Real Madrid;0;4;A;0;1;A;10;6;1.25;1.43
SP1;02/10/2011;Sociedad;Ath Bilbao;1;2;A;0;1;A;2.4;3.2;3;2.02
SP1;02/10/2011;Sp Gijon;Barcelona;0;1;A;0;1;A;13;7.5;1.17;1.39
SP1;15/10/2011;Barcelona;Santander;3;0;H;2;0;H;1.06;12;26;1.25
SP1;15/10/2011;Getafe;Villarreal;0;0;D;0;0;D;2.25;3.5;3;2
SP1;15/10/2011;Granada;Ath Madrid;0;0;D;0;0;D;3.5;3.3;2.1;1.93
SP1;15/10/2011;Mallorca;Valencia;1;1;D;0;1;A;3;3.4;2.3;1.99
SP1;15/10/2011;Real Madrid;Betis;4;1;H;0;0;D;1.14;8;16;1.27
SP1;16/10/2011;Levante;Malaga;3;0;H;3;0;H;2.9;3.25;2.4;1.99
SP1;16/10/2011;Sevilla;Sp Gijon;2;1;H;1;0;H;1.36;4.75;8.5;1.81
SP1;16/10/2011;Vallecano;Espanol;0;1;A;0;0;D;2.2;3.2;3.4;2.18
SP1;16/10/2011;Zaragoza;Sociedad;2;0;H;1;0;H;2;3.3;3.8;2.11
SP1;17/10/2011;Ath Bilbao;Osasuna;3;1;H;3;0;H;1.83;3.5;4.33;2.03
SP1;22/10/2011;Barcelona;Sevilla;0;0;D;0;0;D;1.17;7.5;13;1.32
SP1;22/10/2011;Malaga;Real Madrid;0;4;A;0;4;A;7.5;4.5;1.4;1.5
SP1;22/10/2011;Santander;Espanol;0;1;A;0;0;D;2.5;3.2;2.88;2.23
SP1;22/10/2011;Sp Gijon;Granada;2;0;H;2;0;H;2;3.3;3.75;2.21
SP1;23/10/2011;Ath Madrid;Mallorca;1;1;D;1;1;D;1.44;4.2;7.5;1.77
SP1;23/10/2011;Betis;Vallecano;0;2;A;0;0;D;1.73;3.6;4.75;2
SP1;23/10/2011;Osasuna;Zaragoza;3;0;H;3;0;H;1.91;3.4;4;2.15
SP1;23/10/2011;Sociedad;Getafe;0;0;D;0;0;D;2.3;3.2;3.2;2.13
SP1;23/10/2011;Valencia;Ath Bilbao;1;1;D;0;0;D;1.67;3.75;5;1.79
SP1;23/10/2011;Villarreal;Levante;0;3;A;0;2;A;1.91;3.3;4.2;2.03
SP1;25/10/2011;Granada;Barcelona;0;1;A;0;1;A;23;9;1.1;1.36
SP1;25/10/2011;Sevilla;Santander;2;2;D;1;0;H;1.4;4.5;7.5;1.82
SP1;26/10/2011;Getafe;Osasuna;2;2;D;0;1;A;1.95;3.3;4;2.11
SP1;26/10/2011;Levante;Sociedad;3;2;H;0;1;A;1.73;3.5;5;2.15
SP1;26/10/2011;Mallorca;Sp Gijon;1;2;A;1;0;H;2;3.3;3.8;2.17
SP1;26/10/2011;Real Madrid;Villarreal;3;0;H;3;0;H;1.13;8;21;1.26
SP1;26/10/2011;Vallecano;Malaga;2;0;H;1;0;H;2.9;3.3;2.4;1.97
SP1;26/10/2011;Zaragoza;Valencia;0;1;A;0;0;D;3.3;3.3;2.2;1.95
SP1;27/10/2011;Ath Bilbao;Ath Madrid;3;0;H;0;0;D;2.38;3.4;2.88;1.87
SP1;27/10/2011;Espanol;Betis;1;0;H;0;0;D;2.2;3.3;3.3;2.04
SP1;29/10/2011;Barcelona;Mallorca;5;0;H;3;0;H;1.06;11;34;1.28
SP1;29/10/2011;Sociedad;Real Madrid;0;1;A;0;1;A;15;7;1.17;1.38
SP1;29/10/2011;Valencia;Getafe;3;1;H;2;1;H;1.44;4.33;7;1.81
SP1;29/10/2011;Villarreal;Vallecano;2;0;H;1;0;H;2;3.4;3.75;1.95
SP1;30/10/2011;Ath Madrid;Zaragoza;3;1;H;2;0;H;1.4;4.5;8;1.67
SP1;30/10/2011;Malaga;Espanol;2;1;H;1;1;D;1.73;3.5;5;1.92
SP1;30/10/2011;Osasuna;Levante;2;0;H;2;0;H;2.3;3.2;3.2;2.1
SP1;30/10/2011;Santander;Betis;1;0;H;0;0;D;2.6;3.2;2.75;2.08
SP1;30/10/2011;Sp Gijon;Ath Bilbao;1;1;D;0;0;D;2.6;3.2;2.75;2.03
SP1;31/10/2011;Sevilla;Granada;1;2;A;1;0;H;1.4;4.5;8;1.74
SP1;05/11/2011;Betis;Malaga;0;0;D;0;0;D;2.63;3.25;2.63;2.1
SP1;05/11/2011;Levante;Valencia;0;2;A;0;1;A;3;3.25;2.38;2.1
SP1;05/11/2011;Mallorca;Sevilla;0;0;D;0;0;D;3;3.2;2.38;2.14
SP1;06/11/2011;Ath Bilbao;Barcelona;2;2;D;1;1;D;11;6.5;1.22;1.49
SP1;06/11/2011;Espanol;Villarreal;0;0;D;0;0;D;1.85;3.4;4.33;2.23
SP1;06/11/2011;Getafe;Ath Madrid;3;2;H;1;1;D;3;3.25;2.38;1.96
SP1;06/11/2011;Granada;Santander;0;0;D;0;0;D;2.1;3.25;3.5;2.29
SP1;06/11/2011;Real Madrid;Osasuna;7;1;H;3;1;H;1.06;11;29;1.31
SP1;06/11/2011;Vallecano;Sociedad;4;0;H;1;0;H;1.91;3.4;4;2.23
SP1;06/11/2011;Zaragoza;Sp Gijon;2;2;D;1;2;A;2.1;3.3;3.5;2.07
SP1;19/11/2011;Barcelona;Zaragoza;4;0;H;2;0;H;1.06;12;26;1.28
SP1;19/11/2011;Valencia;Real Madrid;2;3;A;0;1;A;6;4;1.53;1.53
SP1;19/11/2011;Villarreal;Betis;1;0;H;1;0;H;2;3.3;3.8;2.17
SP1;20/11/2011;Ath Madrid;Levante;3;2;H;0;0;D;1.57;4;5.5;1.82
SP1;20/11/2011;Osasuna;Vallecano;0;0;D;0;0;D;1.91;3.4;4;2.14
SP1;20/11/2011;Sevilla;Ath Bilbao;1;2;A;1;1;D;1.91;3.5;4;1.97
SP1;20/11/2011;Sociedad;Espanol;0;0;D;0;0;D;2.25;3.25;3.2;2.28
SP1;20/11/2011;Sp Gijon;Getafe;2;1;H;1;1;D;2.2;3.2;3.4;2.17
SP1;21/11/2011;Santander;Malaga;1;3;A;0;0;D;3.2;3.2;2.25;2.15
SP1;26/11/2011;Getafe;Barcelona;1;0;H;0;0;D;13;6.5;1.2;1.44
SP1;26/11/2011;Real Madrid;Ath Madrid;4;1;H;1;1;D;1.17;6.5;17;1.3
SP1;26/11/2011;Vallecano;Valencia;1;2;A;0;1;A;3.4;3.4;2.1;2.13
SP1;27/11/2011;Ath Bilbao;Granada;0;1;A;0;1;A;1.44;4.2;7.5;1.89
SP1;27/11/2011;Betis;Sociedad;2;3;A;0;0;D;2;3.4;3.75;2.14
SP1;27/11/2011;Espanol;Osasuna;1;2;A;0;1;A;1.83;3.5;4.33;2.22
SP1;27/11/2011;Levante;Sp Gijon;4;0;H;1;0;H;1.83;3.5;4.33;2.19
SP1;27/11/2011;Mallorca;Santander;2;1;H;1;0;H;1.83;3.4;4.5;2.25
SP1;27/11/2011;Zaragoza;Sevilla;0;1;A;0;1;A;2.9;3.25;2.4;2.13
SP1;28/11/2011;Malaga;Villarreal;2;1;H;2;1;H;1.73;3.5;5;2.02
SP1;29/11/2011;Barcelona;Vallecano;4;0;H;3;0;H;1.06;11;29;1.26
SP1;03/12/2011;Barcelona;Levante;5;0;H;3;0;H;1.1;8.5;26;1.32
SP1;03/12/2011;Santander;Villarreal;1;0;H;1;0;H;2.75;3.2;2.6;2.24
SP1;03/12/2011;Sp Gijon;Real Madrid;0;3;A;0;1;A;13;6;1.22;1.49
SP1;03/12/2011;Valencia;Espanol;2;1;H;1;0;H;1.5;4;7;1.89
SP1;04/12/2011;Ath Madrid;Vallecano;3;1;H;1;0;H;1.57;4;5.5;1.69
SP1;04/12/2011;Granada;Zaragoza;1;0;H;1;0;H;2.1;3.25;3.5;2.32
SP1;04/12/2011;Mallorca;Ath Bilbao;1;1;D;1;1;D;2.75;3.3;2.5;2.05
SP1;04/12/2011;Osasuna;Betis;2;1;H;1;0;H;2.1;3.25;3.6;2.19
SP1;04/12/2011;Sociedad;Malaga;3;2;H;1;1;D;3;3.2;2.4;2.19
SP1;05/12/2011;Sevilla;Getafe;3;0;H;1;0;H;1.62;3.8;5.5;1.87
SP1;07/12/2011;Granada;Mallorca;2;2;D;0;1;A;2.25;3.1;3.4;2.43
SP1;10/12/2011;Betis;Valencia;2;1;H;0;0;D;3.2;3.25;2.25;2.08
SP1;10/12/2011;Levante;Sevilla;1;0;H;0;0;D;2.8;3.3;2.5;2.11
SP1;10/12/2011;Real Madrid;Barcelona;1;3;A;1;1;D;2.4;3.5;2.8;1.7
SP1;11/12/2011;Ath Bilbao;Santander;1;1;D;0;0;D;1.4;4.5;8;1.85
SP1;11/12/2011;Espanol;Ath Madrid;4;2;H;3;1;H;2.8;3.25;2.5;2.09
SP1;11/12/2011;Getafe;Granada;1;0;H;0;0;D;1.73;3.5;5;2.15
SP1;11/12/2011;Malaga;Osasuna;1;1;D;0;1;A;1.62;3.75;5.5;1.91
SP1;11/12/2011;Vallecano;Sp Gijon;1;3;A;0;2;A;2;3.2;4;2.25
SP1;11/12/2011;Villarreal;Sociedad;1;1;D;0;0;D;1.8;3.5;4.5;2.11
SP1;11/12/2011;Zaragoza;Mallorca;0;1;A;0;1;A;2.1;3.25;3.6;2.19
SP1;17/12/2011;Ath Bilbao;Zaragoza;2;1;H;1;1;D;1.4;4.33;8.5;1.8
SP1;17/12/2011;Mallorca;Getafe;1;2;A;1;2;A;2.1;3.4;3.4;2.21
SP1;17/12/2011;Sevilla;Real Madrid;2;6;A;0;3;A;8;4.5;1.4;1.56
SP1;17/12/2011;Sp Gijon;Espanol;1;2;A;0;1;A;2.2;3.25;3.25;2.32
SP1;18/12/2011;Ath Madrid;Betis;0;2;A;0;0;D;1.5;4;6.5;1.74
SP1;18/12/2011;Granada;Levante;2;1;H;2;0;H;2.5;3.25;2.8;2.34
SP1;18/12/2011;Osasuna;Villarreal;2;1;H;0;0;D;2.1;3.4;3.4;2.21
SP1;18/12/2011;Santander;Sociedad;0;0;D;0;0;D;2.1;3.3;3.5;2.25
SP1;18/12/2011;Valencia;Malaga;2;0;H;1;0;H;1.73;3.6;4.75;1.82
SP1;07/01/2012;Levante;Mallorca;0;0;D;0;0;D;1.91;3.4;4;2.12
SP1;07/01/2012;Malaga;Ath Madrid;0;0;D;0;0;D;2.2;3.25;3.25;1.9
SP1;07/01/2012;Real Madrid;Granada;5;1;H;2;1;H;1.06;11;29;1.21
SP1;07/01/2012;Santander;Zaragoza;1;0;H;1;0;H;2;3.3;3.8;2.33
SP1;07/01/2012;Sociedad;Osasuna;0;0;D;0;0;D;2.2;3.25;3.3;2.25
SP1;08/01/2012;Betis;Sp Gijon;2;0;H;1;0;H;1.91;3.5;4;2.08
SP1;08/01/2012;Espanol;Barcelona;1;1;D;0;1;A;13;6;1.22;1.48
SP1;08/01/2012;Getafe;Ath Bilbao;0;0;D;0;0;D;2.5;3.3;2.75;2
SP1;08/01/2012;Vallecano;Sevilla;2;1;H;1;0;H;3;3.25;2.38;2.16
SP1;08/01/2012;Villarreal;Valencia;2;2;D;2;1;H;3;3.4;2.3;2.05
SP1;14/01/2012;Granada;Vallecano;1;2;A;0;1;A;2.25;3.2;3.25;2.21
SP1;14/01/2012;Mallorca;Real Madrid;1;2;A;1;0;H;11;5;1.29;1.45
SP1;14/01/2012;Sevilla;Espanol;0;0;D;0;0;D;1.8;3.5;4.5;2.02
SP1;14/01/2012;Valencia;Sociedad;0;1;A;0;0;D;1.4;4.5;8;1.75
SP1;14/01/2012;Zaragoza;Getafe;1;1;D;1;0;H;2.6;3.2;2.75;2.24
SP1;15/01/2012;Ath Bilbao;Levante;3;0;H;2;0;H;1.62;3.75;5.5;1.98
SP1;15/01/2012;Ath Madrid;Villarreal;3;0;H;1;0;H;1.67;3.75;5;1.85
SP1;15/01/2012;Barcelona;Betis;4;2;H;2;1;H;1.07;11;26;1.25
SP1;15/01/2012;Osasuna;Santander;0;2;A;0;1;A;1.73;3.5;5;2.24
SP1;15/01/2012;Sp Gijon;Malaga;2;1;H;1;0;H;3.1;3.25;2.3;2.12
SP1;21/01/2012;Betis;Sevilla;1;1;D;1;1;D;2.5;3.3;2.75;2.09
SP1;21/01/2012;Espanol;Granada;3;0;H;2;0;H;1.73;3.5;5;2.16
SP1;21/01/2012;Santander;Getafe;1;2;A;1;1;D;2.5;3.2;2.8;2.31
SP1;21/01/2012;Sociedad;Ath Madrid;0;4;A;0;1;A;2.9;3.3;2.4;2.05
SP1;22/01/2012;Levante;Zaragoza;0;0;D;0;0;D;1.83;3.4;4.5;2.08
SP1;22/01/2012;Malaga;Barcelona;1;4;A;0;1;A;9.5;5.5;1.29;1.53
SP1;22/01/2012;Osasuna;Valencia;1;1;D;0;0;D;3.25;3.25;2.25;2.06
SP1;22/01/2012;Real Madrid;Ath Bilbao;4;1;H;1;1;D;1.2;6.5;15;1.31
SP1;22/01/2012;Vallecano;Mallorca;0;1;A;0;0;D;2;3.4;3.75;2.09
SP1;23/01/2012;Villarreal;Sp Gijon;3;0;H;0;0;D;1.83;3.5;4.33;2.04
SP1;28/01/2012;Espanol;Mallorca;1;0;H;1;0;H;1.91;3.4;4;2.17
SP1;28/01/2012;Real Madrid;Zaragoza;3;1;H;1;1;D;1.07;11;26;1.23
SP1;28/01/2012;Vallecano;Ath Bilbao;2;3;A;2;2;D;3;3.2;2.38;2.04
SP1;28/01/2012;Villarreal;Barcelona;0;0;D;0;0;D;12;6;1.22;1.49
SP1;29/01/2012;Betis;Granada;1;2;A;0;2;A;1.62;3.75;5.5;2.05
SP1;29/01/2012;Levante;Getafe;1;2;A;0;1;A;2.4;3.3;2.88;2.17
SP1;29/01/2012;Malaga;Sevilla;2;1;H;2;1;H;2.2;3.3;3.3;1.99
SP1;29/01/2012;Santander;Valencia;2;2;D;1;0;H;3.25;3.3;2.2;2.11
SP1;29/01/2012;Sociedad;Sp Gijon;5;1;H;2;0;H;2;3.4;3.75;2.13
SP1;30/01/2012;Osasuna;Ath Madrid;0;1;A;0;1;A;3.1;3.3;2.3;2.12
SP1;04/02/2012;Ath Bilbao;Espanol;3;3;D;1;1;D;1.73;3.5;5;2.11
SP1;04/02/2012;Barcelona;Sociedad;2;1;H;1;0;H;1.07;11;26;1.24
SP1;04/02/2012;Getafe;Real Madrid;0;1;A;0;1;A;9;5;1.33;1.52
SP1;04/02/2012;Levante;Santander;1;1;D;1;0;H;2.3;3.2;3.2;2.27
SP1;04/02/2012;Mallorca;Betis;1;0;H;1;0;H;2.2;3.2;3.4;2.18
SP1;05/02/2012;Ath Madrid;Valencia;0;0;D;0;0;D;2;3.4;3.75;1.93
SP1;05/02/2012;Sevilla;Villarreal;1;2;A;1;1;D;1.83;3.5;4.33;2.03
SP1;05/02/2012;Sp Gijon;Osasuna;1;1;D;1;0;H;2.25;3.25;3.25;2.16
SP1;05/02/2012;Zaragoza;Vallecano;1;2;A;1;0;H;2.38;3.2;3;2.19
SP1;06/02/2012;Granada;Malaga;2;1;H;0;0;D;3;3.2;2.4;2.15
SP1;11/02/2012;Betis;Ath Bilbao;2;1;H;1;1;D;2.8;3.2;2.5;2.04
SP1;11/02/2012;Osasuna;Barcelona;3;2;H;2;0;H;9.5;5;1.33;1.62
SP1;11/02/2012;Santander;Ath Madrid;0;0;D;0;0;D;3.75;3.4;2;2.12
SP1;12/02/2012;Espanol;Zaragoza;0;2;A;0;0;D;1.62;3.75;5.5;1.99
SP1;12/02/2012;Malaga;Mallorca;3;1;H;1;1;D;1.73;3.5;5;2.03
SP1;12/02/2012;Real Madrid;Levante;4;2;H;1;1;D;1.08;10;26;1.26
SP1;12/02/2012;Valencia;Sp Gijon;4;0;H;1;0;H;1.36;4.5;9;1.84
SP1;12/02/2012;Vallecano;Getafe;2;0;H;1;0;H;2.5;3.2;2.8;2.25
SP1;12/02/2012;Villarreal;Granada;3;1;H;1;0;H;1.57;3.75;6;2.09
SP1;13/02/2012;Sociedad;Sevilla;2;0;H;0;0;D;2.8;3.25;2.5;2.25
SP1;18/02/2012;Getafe;Espanol;1;1;D;0;0;D;2;3.3;3.75;2.21
SP1;18/02/2012;Real Madrid;Santander;4;0;H;2;0;H;1.08;9.5;26;1.25
SP1;18/02/2012;Sevilla;Osasuna;2;0;H;1;0;H;1.62;3.75;5.5;2.07
SP1;19/02/2012;Ath Bilbao;Malaga;3;0;H;0;0;D;1.83;3.6;4.2;1.91
SP1;19/02/2012;Barcelona;Valencia;5;1;H;2;1;H;1.25;5.75;11;1.52
SP1;19/02/2012;Granada;Sociedad;4;1;H;1;1;D;2.3;3.2;3.2;2.17
SP1;19/02/2012;Levante;Vallecano;3;5;A;0;1;A;2.3;3.2;3.2;2.1
SP1;19/02/2012;Mallorca;Villarreal;4;0;H;1;0;H;2.25;3.25;3.2;2.19
SP1;19/02/2012;Sp Gijon;Ath Madrid;1;1;D;1;1;D;4;3.4;1.91;1.99
SP1;20/02/2012;Zaragoza;Betis;0;2;A;0;1;A;2.6;3.2;2.75;2.21
SP1;25/02/2012;Betis;Getafe;1;1;D;0;0;D;2;3.4;3.75;2.07
SP1;25/02/2012;Espanol;Levante;1;2;A;0;1;A;1.73;3.5;5;2.13
SP1;25/02/2012;Malaga;Zaragoza;5;1;H;1;1;D;1.44;4.2;7.5;1.88
SP1;25/02/2012;Santander;Sp Gijon;1;1;D;0;1;A;2.05;3.25;3.75;2.23
SP1;26/02/2012;Ath Madrid;Barcelona;1;2;A;0;1;A;7;4.33;1.44;1.57
SP1;26/02/2012;Osasuna;Granada;2;1;H;2;1;H;1.91;3.3;4.2;2.16
SP1;26/02/2012;Sociedad;Mallorca;1;0;H;0;0;D;2.1;3.25;3.5;2.2
SP1;26/02/2012;Valencia;Sevilla;1;2;A;1;1;D;1.75;3.5;4.75;1.91
SP1;26/02/2012;Vallecano;Real Madrid;0;1;A;0;0;D;8;4.75;1.36;1.47
SP1;26/02/2012;Villarreal;Ath Bilbao;2;2;D;1;0;H;2.25;3.25;3.2;1.99
SP1;03/03/2012;Barcelona;Sp Gijon;3;1;H;1;0;H;1.08;11;26;1.29
SP1;03/03/2012;Getafe;Malaga;1;3;A;1;0;H;2.4;3.2;3;2.01
SP1;03/03/2012;Mallorca;Osasuna;1;1;D;0;1;A;1.91;3.3;4.2;2.25
SP1;03/03/2012;Sevilla;Ath Madrid;1;1;D;0;1;A;2.38;3.25;3;2.12
SP1;03/03/2012;Vallecano;Santander;4;2;H;1;2;A;1.83;3.4;4.5;2.03
SP1;04/03/2012;Ath Bilbao;Sociedad;2;0;H;1;0;H;1.62;3.6;6;1.75
SP1;04/03/2012;Granada;Valencia;0;1;A;0;1;A;3.5;3.3;2.1;1.97
SP1;04/03/2012;Real Madrid;Espanol;5;0;H;2;0;H;1.13;8;21;1.29
SP1;04/03/2012;Zaragoza;Villarreal;2;1;H;0;1;A;3.1;3.25;2.3;2.11
SP1;05/03/2012;Levante;Betis;3;1;H;2;1;H;2.5;3.2;2.88;2.11
SP1;10/03/2012;Betis;Real Madrid;2;3;A;1;1;D;7;4.33;1.44;1.53
SP1;10/03/2012;Malaga;Levante;1;0;H;0;0;D;1.53;3.8;6.5;1.81
SP1;10/03/2012;Sociedad;Zaragoza;3;0;H;3;0;H;1.73;3.6;4.75;1.95
SP1;10/03/2012;Sp Gijon;Sevilla;1;0;H;1;0;H;3.25;3.3;2.2;2.04
SP1;11/03/2012;Ath Madrid;Granada;2;0;H;1;0;H;1.33;4.75;10;1.65
SP1;11/03/2012;Espanol;Vallecano;5;1;H;4;0;H;2.1;3.4;3.4;1.93
SP1;11/03/2012;Osasuna;Ath Bilbao;2;1;H;2;0;H;2.8;3.25;2.5;2.06
SP1;11/03/2012;Santander;Barcelona;0;2;A;0;1;A;13;6;1.22;1.59
SP1;11/03/2012;Valencia;Mallorca;2;2;D;2;0;H;1.5;4;7;1.82
SP1;12/03/2012;Villarreal;Getafe;1;2;A;1;1;D;1.91;3.4;4;2
SP1;17/03/2012;Getafe;Sociedad;1;0;H;0;0;D;1.95;3.3;4;2.15
SP1;17/03/2012;Granada;Sp Gijon;2;1;H;2;0;H;2;3.3;3.8;2.19
SP1;17/03/2012;Sevilla;Barcelona;0;2;A;0;2;A;8.5;4.75;1.36;1.5
SP1;17/03/2012;Vallecano;Betis;3;0;H;0;0;D;2.2;3.3;3.3;1.96
SP1;17/03/2012;Zaragoza;Osasuna;1;1;D;0;0;D;2.5;3.2;2.88;2.19
SP1;18/03/2012;Ath Bilbao;Valencia;0;3;A;0;1;A;2.25;3.4;3.1;1.9
SP1;18/03/2012;Levante;Villarreal;1;0;H;0;0;D;2.4;3.2;3;2.12
SP1;18/03/2012;Mallorca;Ath Madrid;2;1;H;0;0;D;3;3.25;2.38;2.12
SP1;18/03/2012;Real Madrid;Malaga;1;1;D;1;0;H;1.17;7.5;14;1.29
SP1;19/03/2012;Espanol;Santander;3;1;H;2;1;H;1.67;3.75;5;2.07
SP1;20/03/2012;Barcelona;Granada;5;3;H;2;0;H;1.05;13;34;1.21
SP1;20/03/2012;Osasuna;Getafe;0;0;D;0;0;D;2.2;3.2;3.4;2.19
SP1;21/03/2012;Ath Madrid;Ath Bilbao;2;1;H;0;0;D;1.8;3.5;4.5;1.76
SP1;21/03/2012;Sociedad;Levante;1;3;A;1;2;A;2;3.4;3.75;2.08
SP1;21/03/2012;Sp Gijon;Mallorca;2;3;A;1;1;D;2.38;3.25;3;2.21
SP1;21/03/2012;Valencia;Zaragoza;1;2;A;1;1;D;1.29;5;11;1.61
SP1;21/03/2012;Villarreal;Real Madrid;1;1;D;0;0;D;8.5;4.75;1.36;1.46
SP1;22/03/2012;Betis;Espanol;1;1;D;0;0;D;1.91;3.4;4;2.04
SP1;22/03/2012;Malaga;Vallecano;4;2;H;1;1;D;1.67;3.75;5;1.63
SP1;22/03/2012;Santander;Sevilla;0;3;A;0;1;A;3.2;3.25;2.25;2.11
