Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;odd_H;odd_D;odd_A;odd_over25
SP1;14/09/2003;Espanol;Villarreal;1;2;A;1;1;D;2.25;3.2;2.9;1.9
SP1;14/09/2003;Osasuna;Ath Madrid;1;0;H;1;0;H;2.37;3.2;2.75;2
SP1;14/09/2003;Valencia;Malaga;1;0;H;1;0;H;1.4;3.75;8.5;1.9
SP1;14/09/2003;Zaragoza;Murcia;3;0;H;3;0;H;2.1;3.2;3.25;2
SP1;20/09/2003;Ath Madrid;Valencia;0;3;A;0;0;D;2.37;3.2;2.75;2
SP1;20/09/2003;Barcelona;Osasuna;1;1;D;0;0;D;1.36;4;8.5;1.72
SP1;21/09/2003;Betis;Santander;0;0;D;0;0;D;1.66;3.4;5;1.8
SP1;21/09/2003;La Coruna;Albacete;3;0;H;0;0;D;1.28;4.5;10;1.72
SP1;21/09/2003;Malaga;Real Madrid;1;3;A;0;1;A;5;3.4;1.66;1.66
SP1;21/09/2003;Mallorca;Sevilla;1;1;D;1;1;D;2.1;3.25;3.2;1.9
SP1;21/09/2003;Murcia;Ath Bilbao;2;2;D;1;1;D;2.37;3.2;2.75;1.9
SP1;21/09/2003;Sociedad;Zaragoza;3;0;H;0;0;D;1.57;3.4;6;1.8
SP1;21/09/2003;Valladolid;Espanol;3;1;H;2;1;H;2;3.2;3.5;2
SP1;21/09/2003;Villarreal;Celta;1;1;D;0;0;D;2.25;3.2;2.9;1.9
SP1;27/09/2003;Ath Bilbao;Sociedad;1;0;H;0;0;D;2.3;3.2;2.7;1.83
SP1;27/09/2003;Celta;Valladolid;3;2;H;0;1;A;1.72;3.2;4.5;1.9
SP1;27/09/2003;Osasuna;La Coruna;3;2;H;3;1;H;2.8;3.2;2.25;1.9
SP1;27/09/2003;Valencia;Real Madrid;2;0;H;1;0;H;2.62;3.2;2.37;1.83
SP1;28/09/2003;Albacete;Mallorca;2;0;H;1;0;H;2.6;3.2;2.4;1.9
SP1;28/09/2003;Ath Madrid;Barcelona;0;0;D;0;0;D;2.5;3.2;2.5;1.8
SP1;28/09/2003;Espanol;Malaga;1;2;A;0;1;A;2;3;3.5;1.9
SP1;28/09/2003;Santander;Villarreal;0;2;A;0;0;D;2.25;3.2;2.8;1.83
SP1;28/09/2003;Sevilla;Murcia;1;0;H;0;0;D;1.66;3.2;5;1.9
SP1;28/09/2003;Zaragoza;Betis;0;1;A;0;0;D;2.25;3.2;2.8;1.9
SP1;04/10/2003;Betis;Ath Bilbao;1;1;D;0;0;D;1.9;3.25;3.5;1.83
SP1;04/10/2003;La Coruna;Ath Madrid;5;1;H;2;1;H;1.44;3.75;6.5;1.72
SP1;04/10/2003;Villarreal;Zaragoza;1;1;D;1;1;D;1.72;3.2;4.5;1.9
SP1;05/10/2003;Barcelona;Valencia;0;1;A;0;1;A;2.2;3.25;2.8;1.83
SP1;05/10/2003;Malaga;Celta;2;1;H;1;0;H;2.4;3.2;2.6;2
SP1;05/10/2003;Mallorca;Osasuna;1;1;D;0;0;D;2;3.25;3.25;2
SP1;05/10/2003;Murcia;Albacete;1;0;H;1;0;H;1.9;3.25;3.5;2
SP1;05/10/2003;Real Madrid;Espanol;2;1;H;0;0;D;1.2;5;12;1.57
SP1;05/10/2003;Sociedad;Sevilla;1;1;D;1;1;D;1.66;3.2;5;1.83
SP1;05/10/2003;Valladolid;Santander;0;4;A;0;1;A;1.9;3.25;3.5;1.9
SP1;18/10/2003;Albacete;Sociedad;3;1;H;0;0;D;3.25;3.25;2;2
SP1;18/10/2003;Barcelona;La Coruna;0;2;A;0;1;A;2.37;3.2;2.62;1.72
SP1;18/10/2003;Celta;Real Madrid;0;2;A;0;1;A;3.5;3.25;1.9;1.72
SP1;19/10/2003;Ath Bilbao;Villarreal;2;0;H;0;0;D;1.9;3.25;3.5;1.9
SP1;19/10/2003;Ath Madrid;Mallorca;2;1;H;1;1;D;2;3.25;3.25;1.83
SP1;19/10/2003;Osasuna;Murcia;2;1;H;1;1;D;1.72;3.25;4.33;2
SP1;19/10/2003;Santander;Malaga;4;2;H;0;1;A;2;3.25;3.25;2
SP1;19/10/2003;Sevilla;Betis;2;2;D;0;0;D;2.3;3;2.87;2
SP1;19/10/2003;Valencia;Espanol;4;0;H;3;0;H;1.3;4.33;9;1.8
SP1;19/10/2003;Zaragoza;Valladolid;1;0;H;1;0;H;2.1;3.25;3;2
SP1;25/10/2003;La Coruna;Valencia;2;1;H;1;0;H;2.2;3.1;3;2
SP1;25/10/2003;Malaga;Zaragoza;2;1;H;2;0;H;2;3.25;3.25;1.9
SP1;25/10/2003;Real Madrid;Santander;3;1;H;1;1;D;1.22;5;10;1.5
SP1;26/10/2003;Betis;Albacete;3;2;H;2;1;H;1.57;3.4;5.5;1.83
SP1;26/10/2003;Espanol;Celta;0;4;A;0;1;A;2.37;3.2;2.62;2
SP1;26/10/2003;Mallorca;Barcelona;1;3;A;0;2;A;2.5;3.2;2.5;1.95
SP1;26/10/2003;Murcia;Ath Madrid;1;3;A;0;2;A;2.3;3.2;2.7;2
SP1;26/10/2003;Sociedad;Osasuna;1;0;H;0;0;D;1.72;3.25;4.33;1.83
SP1;26/10/2003;Valladolid;Ath Bilbao;2;0;H;1;0;H;2.3;3.2;2.7;1.9
SP1;26/10/2003;Villarreal;Sevilla;3;3;D;1;2;A;2.1;3.25;3;2
SP1;28/10/2003;Zaragoza;Real Madrid;0;0;D;0;0;D;5;3.4;1.61;1.61
SP1;29/10/2003;Albacete;Villarreal;2;0;H;0;0;D;2.5;3.2;2.5;1.83
SP1;29/10/2003;Ath Bilbao;Malaga;2;1;H;0;1;A;1.66;3.4;4.5;1.8
SP1;29/10/2003;Barcelona;Murcia;3;0;H;1;0;H;1.36;4;7.5;1.72
SP1;29/10/2003;La Coruna;Mallorca;0;2;A;0;0;D;1.3;4.5;8;1.66
SP1;29/10/2003;Osasuna;Betis;2;0;H;0;0;D;2.2;3.25;2.8;1.83
SP1;29/10/2003;Santander;Espanol;0;1;A;0;0;D;1.66;3.4;4.5;1.9
SP1;29/10/2003;Sevilla;Valladolid;1;1;D;1;0;H;1.66;3.4;4.5;2
SP1;29/10/2003;Valencia;Celta;2;2;D;1;0;H;1.53;3.5;5.5;1.72
SP1;30/10/2003;Ath Madrid;Sociedad;4;0;H;1;0;H;2.3;3.2;2.7;1.9
SP1;01/11/2003;Celta;Santander;0;1;A;0;1;A;1.61;3.4;5;1.83
SP1;01/11/2003;Murcia;La Coruna;0;0;D;0;0;D;4;3.25;1.8;1.83
SP1;01/11/2003;Real Madrid;Ath Bilbao;3;0;H;1;0;H;1.28;4.5;9;1.57
SP1;02/11/2003;Betis;Ath Madrid;1;2;A;1;1;D;1.8;3.25;4;1.83
SP1;02/11/2003;Espanol;Zaragoza;0;2;A;0;2;A;2.1;3.25;3;1.9
SP1;02/11/2003;Malaga;Sevilla;2;0;H;2;0;H;2.2;3.25;2.8;1.95
SP1;02/11/2003;Mallorca;Valencia;0;5;A;0;3;A;3;3.25;2.1;1.9
SP1;02/11/2003;Sociedad;Barcelona;3;3;D;0;1;A;2.3;3.2;2.7;1.9
SP1;02/11/2003;Valladolid;Albacete;2;0;H;1;0;H;1.8;3.25;4;2
SP1;02/11/2003;Villarreal;Osasuna;1;0;H;1;0;H;2.1;3.25;3;2.05
SP1;08/11/2003;Ath Bilbao;Espanol;1;0;H;1;0;H;1.57;3.4;5.5;1.8
SP1;08/11/2003;La Coruna;Sociedad;2;1;H;0;1;A;1.66;3.4;4.5;1.8
SP1;08/11/2003;Zaragoza;Celta;1;1;D;1;1;D;2.25;3.25;2.75;2
SP1;09/11/2003;Albacete;Malaga;0;1;A;0;0;D;2.25;3.25;2.75;1.95
SP1;09/11/2003;Ath Madrid;Villarreal;1;0;H;0;0;D;1.72;3.25;4.33;1.8
SP1;09/11/2003;Barcelona;Betis;2;1;H;1;0;H;1.61;3.4;5;1.8
SP1;09/11/2003;Mallorca;Murcia;4;1;H;3;1;H;1.83;3.25;3.75;1.95
SP1;09/11/2003;Osasuna;Valladolid;1;1;D;1;1;D;1.8;3.25;4;2.05
SP1;09/11/2003;Sevilla;Real Madrid;4;1;H;4;0;H;5;3.4;1.61;1.75
SP1;09/11/2003;Valencia;Santander;1;2;A;1;1;D;1.44;3.75;6.5;1.8
SP1;22/11/2003;Betis;La Coruna;0;0;D;0;0;D;2.62;3.2;2.37;1.95
SP1;22/11/2003;Sociedad;Mallorca;0;1;A;0;1;A;1.72;3.25;4.33;1.85
SP1;22/11/2003;Villarreal;Barcelona;2;1;H;1;0;H;2.7;3.2;2.3;1.9
SP1;23/11/2003;Celta;Ath Bilbao;0;2;A;0;0;D;2;3.25;3.25;1.95
SP1;23/11/2003;Espanol;Sevilla;1;0;H;0;0;D;2.5;3.2;2.5;2
SP1;23/11/2003;Malaga;Osasuna;0;0;D;0;0;D;2;3.25;3.25;2.1
SP1;23/11/2003;Murcia;Valencia;2;2;D;1;1;D;4;3.25;1.8;2.1
SP1;23/11/2003;Real Madrid;Albacete;2;1;H;1;1;D;1.14;6.5;12;1.53
SP1;23/11/2003;Santander;Zaragoza;1;2;A;1;1;D;1.72;3.25;4.33;2
SP1;23/11/2003;Valladolid;Ath Madrid;3;1;H;2;1;H;2.37;3.2;2.62;2
SP1;29/11/2003;Ath Madrid;Malaga;2;0;H;1;0;H;1.72;3.25;4.33;1.95
SP1;29/11/2003;Murcia;Sociedad;2;2;D;0;1;A;2.5;3.2;2.5;2
SP1;29/11/2003;Osasuna;Real Madrid;1;1;D;1;0;H;3.75;3.25;1.83;1.85
SP1;29/11/2003;Valencia;Zaragoza;3;2;H;3;0;H;1.4;3.75;7.5;1.85
SP1;30/11/2003;Albacete;Espanol;2;1;H;1;1;D;2.2;3.25;2.8;2.05
SP1;30/11/2003;Ath Bilbao;Santander;1;2;A;1;1;D;1.8;3.25;4;1.95
SP1;30/11/2003;Barcelona;Valladolid;0;0;D;0;0;D;1.5;3.5;6;1.8
SP1;30/11/2003;La Coruna;Villarreal;0;1;A;0;0;D;1.44;3.75;6.5;1.8
SP1;30/11/2003;Mallorca;Betis;2;1;H;1;1;D;2;3.25;3.25;1.95
SP1;30/11/2003;Sevilla;Celta;0;1;A;0;1;A;2.1;3;3.25;2.05
SP1;02/12/2003;Sociedad;Valencia;0;0;D;0;0;D;2.5;3.25;2.4;
SP1;03/12/2003;Betis;Murcia;1;1;D;0;0;D;1.61;3.5;4.5;
SP1;03/12/2003;Celta;Albacete;2;2;D;1;1;D;1.61;3.5;4.5;
SP1;03/12/2003;Espanol;Osasuna;0;1;A;0;0;D;2.37;3.1;2.62;
SP1;03/12/2003;Malaga;Barcelona;5;1;H;2;0;H;2.5;3.1;2.5;
SP1;03/12/2003;Real Madrid;Ath Madrid;2;0;H;2;0;H;1.44;3.75;6;
SP1;03/12/2003;Valladolid;La Coruna;1;1;D;0;0;D;2.5;3.1;2.5;
SP1;03/12/2003;Villarreal;Mallorca;0;2;A;0;0;D;1.83;3.2;3.75;
SP1;04/12/2003;Santander;Sevilla;0;4;A;0;3;A;1.9;3.25;3.4;2
SP1;04/12/2003;Zaragoza;Ath Bilbao;2;2;D;1;2;A;2.25;3.2;2.75;2.05
SP1;06/12/2003;Barcelona;Real Madrid;1;2;A;0;1;A;2.75;3.25;2.25;1.9
SP1;06/12/2003;La Coruna;Malaga;1;0;H;0;0;D;1.5;3.5;6;1.8
SP1;06/12/2003;Osasuna;Celta;3;2;H;1;1;D;1.9;3.25;3.5;2
SP1;06/12/2003;Sociedad;Betis;0;4;A;0;2;A;1.9;3.25;3.5;1.95
SP1;07/12/2003;Albacete;Santander;4;0;H;1;0;H;2.4;3.2;2.6;2
SP1;07/12/2003;Ath Madrid;Espanol;2;0;H;1;0;H;1.44;3.75;6.5;1.85
SP1;07/12/2003;Mallorca;Valladolid;1;0;H;1;0;H;1.83;3.25;3.75;1.95
SP1;07/12/2003;Murcia;Villarreal;1;1;D;1;0;H;2.5;3.2;2.5;2.05
SP1;07/12/2003;Sevilla;Zaragoza;3;2;H;1;2;A;1.9;3.25;3.4;1.95
SP1;07/12/2003;Valencia;Ath Bilbao;2;1;H;1;0;H;1.5;3.4;6;1.9
SP1;13/12/2003;Celta;Ath Madrid;2;2;D;2;1;H;2.25;3.25;2.75;1.95
SP1;13/12/2003;Espanol;Barcelona;1;3;A;1;3;A;3;3.25;2.1;1.95
SP1;13/12/2003;Villarreal;Sociedad;2;0;H;2;0;H;1.909;3.25;3.5;2
SP1;14/12/2003;Ath Bilbao;Sevilla;2;1;H;2;1;H;1.909;3.25;3.5;1.95
SP1;14/12/2003;Betis;Valencia;0;1;A;0;1;A;2.7;3.2;2.3;2
SP1;14/12/2003;Malaga;Mallorca;3;1;H;1;1;D;2.2;3.25;2.8;2.05
SP1;14/12/2003;Real Madrid;La Coruna;2;1;H;1;0;H;1.571;3.4;5.5;1.7
SP1;14/12/2003;Santander;Osasuna;0;0;D;0;0;D;2.3;3.2;2.7;2.05
SP1;14/12/2003;Valladolid;Murcia;0;0;D;0;0;D;1.615;3.4;5;1.95
SP1;14/12/2003;Zaragoza;Albacete;0;1;A;0;0;D;1.833;3.25;3.75;2.05
SP1;20/12/2003;Ath Madrid;Santander;2;2;D;0;0;D;1.667;3.4;4.5;1.9
SP1;20/12/2003;Sociedad;Valladolid;1;3;A;1;1;D;1.909;3.25;3.5;2
SP1;20/12/2003;Valencia;Sevilla;1;0;H;0;0;D;1.444;3.75;6.5;1.95
SP1;21/12/2003;Albacete;Ath Bilbao;1;1;D;1;1;D;2.3;3.2;2.7;1.95
SP1;21/12/2003;Barcelona;Celta;1;1;D;0;1;A;1.667;3.4;4.5;1.85
SP1;21/12/2003;Betis;Villarreal;1;3;A;0;0;D;2.2;3.25;2.8;2.05
SP1;21/12/2003;La Coruna;Espanol;2;1;H;1;1;D;1.286;4.5;9;1.8
SP1;21/12/2003;Mallorca;Real Madrid;1;3;A;1;1;D;4;3.25;1.8;1.85
SP1;21/12/2003;Murcia;Malaga;1;2;A;1;1;D;2.375;3;2.75;2.05
SP1;21/12/2003;Osasuna;Zaragoza;0;1;A;0;1;A;1.667;3.4;4.5;1.9
SP1;03/01/2004;Celta;La Coruna;0;5;A;0;2;A;2.6;3.2;2.4;2
SP1;03/01/2004;Real Madrid;Murcia;1;0;H;1;0;H;1.167;5.5;13;1.5
SP1;03/01/2004;Zaragoza;Ath Madrid;0;0;D;0;0;D;2.375;3.2;2.625;1.95
SP1;04/01/2004;Ath Bilbao;Osasuna;1;1;D;1;1;D;2;3.25;3.25;2.15
SP1;04/01/2004;Espanol;Mallorca;2;0;H;1;0;H;2.6;3.2;2.4;2
SP1;04/01/2004;Malaga;Sociedad;1;2;A;1;2;A;1.909;3.2;3.6;1.95
SP1;04/01/2004;Santander;Barcelona;3;0;H;0;0;D;2.625;3.2;2.375;1.85
SP1;04/01/2004;Sevilla;Albacete;2;0;H;1;0;H;1.727;3.25;4.333;1.95
SP1;04/01/2004;Valencia;Villarreal;4;2;H;0;1;A;1.533;3.4;6;1.95
SP1;04/01/2004;Valladolid;Betis;0;0;D;0;0;D;2;3.1;3.4;1.95
SP1;10/01/2004;Albacete;Valencia;0;1;A;0;1;A;3.75;3.25;1.83;2
SP1;10/01/2004;Mallorca;Celta;2;4;A;1;1;D;2;3.25;3.25;2
SP1;10/01/2004;Sociedad;Real Madrid;1;0;H;0;0;D;4.33;3.4;1.8;1.85
SP1;11/01/2004;Ath Madrid;Ath Bilbao;3;0;H;0;0;D;1.9;3.25;4;1.9
SP1;11/01/2004;Barcelona;Zaragoza;3;0;H;2;0;H;1.61;3.4;5;1.9
SP1;11/01/2004;Betis;Malaga;3;0;H;1;0;H;2.1;3.25;3;2.05
SP1;11/01/2004;La Coruna;Santander;1;1;D;1;0;H;1.4;3.75;7.5;1.8
SP1;11/01/2004;Murcia;Espanol;0;1;A;0;1;A;2.1;3.25;3;2
SP1;11/01/2004;Osasuna;Sevilla;1;1;D;0;0;D;1.9;3.2;3.6;2.1
SP1;11/01/2004;Villarreal;Valladolid;3;1;H;1;0;H;1.8;3.25;4;2.05
SP1;17/01/2004;Barcelona;Ath Bilbao;1;1;D;0;0;D;1.66;3.4;5.5;1.9
SP1;17/01/2004;Murcia;Celta;2;2;D;0;2;A;2.5;3.2;2.5;1.95
SP1;17/01/2004;Valladolid;Valencia;0;0;D;0;0;D;1.66;3.4;4.5;2.05
SP1;18/01/2004;Ath Madrid;Sevilla;2;1;H;1;0;H;1.8;3.2;4;1.95
SP1;18/01/2004;Betis;Real Madrid;1;1;D;1;0;H;4.5;3.25;1.83;1.85
SP1;18/01/2004;La Coruna;Zaragoza;4;1;H;1;1;D;1.36;3.6;9.5;1.85
SP1;18/01/2004;Mallorca;Santander;1;1;D;0;0;D;2.2;3.2;2.87;1.9
SP1;18/01/2004;Osasuna;Albacete;1;1;D;1;1;D;1.66;3.4;4.5;2
SP1;18/01/2004;Sociedad;Espanol;3;1;H;1;0;H;3.4;3.1;2;2
SP1;18/01/2004;Villarreal;Malaga;2;0;H;0;0;D;1.8;3.2;4;2
SP1;24/01/2004;Albacete;Ath Madrid;1;1;D;0;1;A;2.6;3.2;2.4;2
SP1;24/01/2004;Real Madrid;Villarreal;2;1;H;1;0;H;1.36;4;7.5;1.7
SP1;25/01/2004;Ath Bilbao;La Coruna;1;0;H;0;0;D;2.7;3.25;2.5;2
SP1;25/01/2004;Celta;Sociedad;2;5;A;1;2;A;2.2;3.25;2.8;1.95
SP1;25/01/2004;Espanol;Betis;1;2;A;0;2;A;2.6;3.2;2.4;2.05
SP1;25/01/2004;Malaga;Valladolid;2;3;A;1;1;D;1.9;3.2;3.6;1.95
SP1;25/01/2004;Santander;Murcia;3;2;H;1;1;D;1.61;3.4;5;2
SP1;25/01/2004;Sevilla;Barcelona;0;1;A;0;1;A;2.4;3.2;2.6;1.9
SP1;25/01/2004;Valencia;Osasuna;0;1;A;0;1;A;1.44;3.6;7;2.05
SP1;25/01/2004;Zaragoza;Mallorca;1;3;A;0;2;A;2.2;3.25;2.8;2.05
SP1;31/01/2004;Ath Madrid;Osasuna;1;1;D;0;1;A;1.833;3.25;3.75;2.15
SP1;31/01/2004;Betis;Celta;1;0;H;1;0;H;2;3.2;3.75;1.95
SP1;31/01/2004;Malaga;Valencia;1;6;A;0;2;A;3.25;3.25;2;2
SP1;01/02/2004;Barcelona;Albacete;5;0;H;1;0;H;1.444;3.6;7;1.85
SP1;01/02/2004;La Coruna;Sevilla;1;0;H;1;0;H;1.533;3.5;5.5;1.8
SP1;01/02/2004;Mallorca;Ath Bilbao;1;3;A;1;1;D;2.2;3.2;2.875;1.9
SP1;01/02/2004;Murcia;Zaragoza;1;0;H;1;0;H;2.3;3;2.875;2
SP1;01/02/2004;Sociedad;Santander;1;0;H;0;0;D;1.909;3.25;3.5;1.95
SP1;01/02/2004;Valladolid;Real Madrid;2;3;A;2;0;H;3.75;3.25;1.833;1.9
SP1;01/02/2004;Villarreal;Espanol;0;1;A;0;0;D;1.571;3.4;5.5;1.85
SP1;07/02/2004;Real Madrid;Malaga;2;1;H;1;0;H;1.167;7;13;1.57
SP1;07/02/2004;Valencia;Ath Madrid;3;0;H;1;0;H;1.615;3.4;5;1.9
SP1;08/02/2004;Albacete;La Coruna;0;2;A;0;0;D;3.6;3.2;1.909;2
SP1;08/02/2004;Ath Bilbao;Murcia;2;1;H;2;1;H;1.533;3.4;6;2
SP1;08/02/2004;Celta;Villarreal;2;1;H;1;0;H;2.2;3.25;2.8;2
SP1;08/02/2004;Espanol;Valladolid;2;0;H;0;0;D;2.2;3.25;2.8;1.95
SP1;08/02/2004;Osasuna;Barcelona;1;2;A;0;1;A;2.6;3.2;2.4;2
SP1;08/02/2004;Santander;Betis;1;2;A;1;1;D;2.25;3.25;2.75;2
SP1;08/02/2004;Sevilla;Mallorca;3;0;H;0;0;D;2;3.25;3.25;2
SP1;08/02/2004;Zaragoza;Sociedad;2;1;H;1;1;D;2.875;3.25;2.375;1.95
SP1;14/02/2004;Murcia;Sevilla;1;3;A;0;1;A;2.375;3.2;2.625;2.1
SP1;14/02/2004;Sociedad;Ath Bilbao;1;1;D;1;1;D;2.1;3.25;3.4;2.05
SP1;15/02/2004;Barcelona;Ath Madrid;3;1;H;3;1;H;1.727;3.25;4.333;1.9
SP1;15/02/2004;Betis;Zaragoza;2;1;H;2;1;H;1.571;3.4;5.5;2
SP1;15/02/2004;La Coruna;Osasuna;2;0;H;2;0;H;1.533;3.5;5.5;1.95
SP1;15/02/2004;Malaga;Espanol;5;2;H;3;1;H;2.1;3.25;3;1.85
SP1;15/02/2004;Mallorca;Albacete;0;0;D;0;0;D;1.727;3.25;4.333;1.9
SP1;15/02/2004;Real Madrid;Valencia;1;1;D;0;0;D;1.727;3.4;5;1.85
SP1;15/02/2004;Valladolid;Celta;0;2;A;0;0;D;2.25;3.25;2.75;1.95
SP1;15/02/2004;Villarreal;Santander;6;3;H;3;1;H;1.909;3.25;3.5;2
SP1;21/02/2004;Ath Madrid;La Coruna;0;0;D;0;0;D;2.5;3.2;2.5;2
SP1;21/02/2004;Celta;Malaga;0;2;A;0;1;A;1.8;3.25;4;1.9
SP1;21/02/2004;Espanol;Real Madrid;2;4;A;1;1;D;5;3.4;1.615;1.85
SP1;21/02/2004;Sevilla;Sociedad;1;0;H;0;0;D;2.2;3.25;2.8;1.9
SP1;21/02/2004;Valencia;Barcelona;0;1;A;0;0;D;1.909;3.25;4;2
SP1;22/02/2004;Albacete;Murcia;1;0;H;1;0;H;1.833;3.25;3.75;2.15
SP1;22/02/2004;Ath Bilbao;Betis;1;1;D;0;0;D;2.1;3.25;3.4;2
SP1;22/02/2004;Osasuna;Mallorca;1;1;D;1;1;D;1.833;3.25;3.75;2
SP1;22/02/2004;Santander;Valladolid;1;0;H;0;0;D;1.909;3.25;3.5;1.9
SP1;22/02/2004;Zaragoza;Villarreal;4;1;H;3;0;H;2.4;3.2;2.6;2
SP1;28/02/2004;Betis;Sevilla;1;1;D;1;1;D;2.25;3.2;3.1;2.05
SP1;28/02/2004;Valladolid;Zaragoza;1;2;A;1;1;D;2.1;3.25;3;2.05
SP1;29/02/2004;Espanol;Valencia;2;1;H;1;0;H;4.333;3.25;1.727;2
SP1;29/02/2004;La Coruna;Barcelona;2;3;A;0;2;A;2.1;3.25;3.4;2
SP1;29/02/2004;Malaga;Santander;1;0;H;1;0;H;2;3.25;3.25;1.85
SP1;29/02/2004;Mallorca;Ath Madrid;0;1;A;0;0;D;2.3;3.2;2.7;1.95
SP1;29/02/2004;Murcia;Osasuna;0;1;A;0;1;A;2.5;3.2;2.5;2.2
SP1;29/02/2004;Real Madrid;Celta;4;2;H;0;1;A;1.333;4.5;9;1.7
SP1;29/02/2004;Sociedad;Albacete;0;1;A;0;0;D;1.571;3.4;5.5;1.95
SP1;29/02/2004;Villarreal;Ath Bilbao;0;1;A;0;1;A;2.2;3.25;2.8;1.9
SP1;06/03/2004;Celta;Espanol;1;5;A;0;2;A;1.8;3.2;4;1.95
SP1;06/03/2004;Osasuna;Sociedad;1;1;D;1;0;H;2.1;3.25;3;2.05
SP1;06/03/2004;Santander;Real Madrid;1;1;D;1;1;D;5;3.4;1.727;1.8
SP1;06/03/2004;Valencia;La Coruna;3;0;H;1;0;H;2.1;3.2;3.5;2.05
SP1;07/03/2004;Albacete;Betis;1;0;H;1;0;H;2.5;3.2;2.5;2.1
SP1;07/03/2004;Ath Bilbao;Valladolid;1;4;A;0;3;A;1.615;3.4;5;2
SP1;07/03/2004;Ath Madrid;Murcia;1;1;D;0;0;D;1.444;4;7.5;1.95
SP1;07/03/2004;Barcelona;Mallorca;3;2;H;2;0;H;1.364;3.75;8.5;1.75
SP1;07/03/2004;Sevilla;Villarreal;2;0;H;0;0;D;1.909;3.25;3.5;1.95
SP1;07/03/2004;Zaragoza;Malaga;1;0;H;0;0;D;2.1;3.25;3;2.05
SP1;13/03/2004;Real Madrid;Zaragoza;1;1;D;1;1;D;1.286;4.5;9;1.75
SP1;13/03/2004;Sociedad;Ath Madrid;2;1;H;2;0;H;2.25;3.2;2.8;2.05
SP1;14/03/2004;Betis;Osasuna;1;1;D;1;1;D;2;3;3.5;2.25
SP1;14/03/2004;Celta;Valencia;0;2;A;0;1;A;3.4;3.25;2.1;1.95
SP1;14/03/2004;Espanol;Santander;0;1;A;0;0;D;2.1;3.25;3;2
SP1;14/03/2004;Malaga;Ath Bilbao;2;1;H;0;1;A;2.25;3.2;2.8;1.95
SP1;14/03/2004;Mallorca;La Coruna;4;2;H;2;1;H;2.8;3.25;2.2;2.05
SP1;14/03/2004;Murcia;Barcelona;0;2;A;0;1;A;4.5;3.4;1.667;1.85
SP1;14/03/2004;Valladolid;Sevilla;2;0;H;0;0;D;2.25;3.25;2.75;2.2
SP1;14/03/2004;Villarreal;Albacete;2;1;H;0;1;A;1.8;3.25;4;2.1
SP1;20/03/2004;Ath Bilbao;Real Madrid;4;2;H;2;0;H;3;3.25;2.1;1.85
