Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;odd_H;odd_D;odd_A;odd_over25
SP1;17/12/2012;Celta;Betis;0;1;A;0;0;D;2.05;3.4;3.5;1.91
SP1;17/12/2012;La Coruna;Valladolid;0;0;D;0;0;D;2.2;3.3;3.25;1.95
SP1;20/12/2012;Espanol;La Coruna;2;0;H;1;0;H;1.8;3.6;4.33;1.93
SP1;20/12/2012;Sociedad;Sevilla;2;1;H;1;0;H;2.38;3.4;2.88;1.97
SP1;20/12/2012;Vallecano;Levante;3;0;H;0;0;D;2.25;3.25;3.25;2.07
SP1;21/12/2012;Ath Madrid;Celta;1;0;H;0;0;D;1.29;5.5;10;1.59
SP1;21/12/2012;Valencia;Getafe;4;2;H;3;1;H;1.67;3.75;5;1.88
SP1;22/12/2012;Ath Bilbao;Zaragoza;0;2;A;0;2;A;1.83;3.5;4.2;1.89
SP1;22/12/2012;Betis;Mallorca;1;2;A;1;1;D;1.7;3.6;5;1.94
SP1;22/12/2012;Malaga;Real Madrid;3;2;H;0;0;D;5.5;4.1;1.57;1.51
SP1;22/12/2012;Osasuna;Granada;1;2;A;1;1;D;1.95;3.3;4;2.27
SP1;22/12/2012;Valladolid;Barcelona;1;3;A;0;1;A;13;6;1.22;1.4
SP1;04/01/2013;Zaragoza;Betis;1;2;A;0;1;A;2.2;3.4;3.2;2.11
SP1;05/01/2013;Granada;Valencia;1;2;A;0;0;D;3.25;3.2;2.25;2.13
SP1;05/01/2013;La Coruna;Malaga;1;0;H;0;0;D;3;3.4;2.3;1.92
SP1;05/01/2013;Levante;Ath Bilbao;3;1;H;2;1;H;2.25;3.3;3.2;2
SP1;05/01/2013;Sevilla;Osasuna;1;0;H;0;0;D;1.53;4.1;6;1.89
SP1;06/01/2013;Barcelona;Espanol;4;0;H;4;0;H;1.1;10;21;1.24
SP1;06/01/2013;Celta;Valladolid;3;1;H;2;1;H;1.95;3.3;4;2.15
SP1;06/01/2013;Mallorca;Ath Madrid;1;1;D;0;0;D;3.4;3.4;2.1;2.05
SP1;06/01/2013;Real Madrid;Sociedad;4;3;H;2;2;D;1.18;7;13;1.29
SP1;07/01/2013;Vallecano;Getafe;3;1;H;2;0;H;2.2;3.3;3.3;2.04
SP1;11/01/2013;Ath Bilbao;Vallecano;1;2;A;0;0;D;1.91;3.5;4;1.68
SP1;12/01/2013;Espanol;Celta;1;0;H;1;0;H;2.25;3.2;3.3;2.11
SP1;12/01/2013;Osasuna;Real Madrid;0;0;D;0;0;D;7;4.33;1.44;1.64
SP1;12/01/2013;Valencia;Sevilla;2;0;H;0;0;D;2.1;3.4;3.4;1.8
SP1;12/01/2013;Valladolid;Mallorca;3;1;H;1;1;D;2;3.4;3.75;2.1
SP1;13/01/2013;Ath Madrid;Zaragoza;2;0;H;2;0;H;1.29;5.5;10;1.63
SP1;13/01/2013;Betis;Levante;2;0;H;1;0;H;1.91;3.5;4;2.04
SP1;13/01/2013;Malaga;Barcelona;1;3;A;0;1;A;7;4.75;1.4;1.48
SP1;13/01/2013;Sociedad;La Coruna;1;1;D;1;1;D;1.75;3.5;4.75;1.78
SP1;14/01/2013;Getafe;Granada;2;2;D;2;1;H;1.83;3.5;4.33;2.05
SP1;18/01/2013;Espanol;Mallorca;3;2;H;1;2;A;2;3.4;3.75;2.15
SP1;19/01/2013;Getafe;Sevilla;1;1;D;1;1;D;2.7;3.25;2.6;2.04
SP1;19/01/2013;Granada;Vallecano;2;0;H;1;0;H;2.15;3.3;3.4;2.03
SP1;19/01/2013;Malaga;Celta;1;1;D;1;0;H;1.62;3.75;5.5;1.91
SP1;19/01/2013;Sociedad;Barcelona;3;2;H;1;2;A;10;5.5;1.29;1.4
SP1;20/01/2013;Ath Madrid;Levante;2;0;H;1;0;H;1.3;5.5;9;1.67
SP1;20/01/2013;Osasuna;La Coruna;2;1;H;1;0;H;2;3.4;3.75;2.18
SP1;20/01/2013;Valencia;Real Madrid;0;5;A;0;5;A;4.5;3.75;1.75;1.53
SP1;20/01/2013;Valladolid;Zaragoza;2;0;H;1;0;H;2;3.4;3.75;2.13
SP1;21/01/2013;Betis;Ath Bilbao;1;1;D;1;1;D;1.91;3.5;4;1.8
SP1;26/01/2013;Celta;Sociedad;1;1;D;1;0;H;2.2;3.4;3.2;1.95
SP1;26/01/2013;La Coruna;Valencia;2;3;A;2;1;H;2.88;3.2;2.5;2.01
SP1;26/01/2013;Levante;Valladolid;2;1;H;1;1;D;2;3.4;3.75;2.08
SP1;26/01/2013;Zaragoza;Espanol;0;0;D;0;0;D;2.05;3.4;3.5;2.17
SP1;27/01/2013;Ath Bilbao;Ath Madrid;3;0;H;0;0;D;3;3.25;2.38;2.03
SP1;27/01/2013;Barcelona;Osasuna;5;1;H;3;1;H;1.07;11;29;1.25
SP1;27/01/2013;Mallorca;Malaga;2;3;A;1;2;A;3;3.2;2.4;2.11
SP1;27/01/2013;Real Madrid;Getafe;4;0;H;0;0;D;1.14;7.5;17;1.28
SP1;27/01/2013;Vallecano;Betis;3;0;H;1;0;H;2.25;3.3;3.2;1.87
SP1;28/01/2013;Sevilla;Granada;3;0;H;1;0;H;1.4;4.4;8;1.76
SP1;01/02/2013;Valladolid;Ath Bilbao;2;2;D;2;1;H;2.5;3.25;2.8;1.91
SP1;02/02/2013;Espanol;Levante;3;2;H;1;0;H;2.1;3.2;3.6;2.15
SP1;02/02/2013;Getafe;La Coruna;3;1;H;1;1;D;2.05;3.25;3.75;2.05
SP1;02/02/2013;Granada;Real Madrid;1;0;H;1;0;H;9;5;1.33;1.42
SP1;02/02/2013;Osasuna;Celta;1;0;H;0;0;D;2;3.3;3.75;2.3
SP1;03/02/2013;Ath Madrid;Betis;1;0;H;0;0;D;1.44;4.33;7;1.72
SP1;03/02/2013;Malaga;Zaragoza;1;1;D;1;1;D;1.53;4;6;1.88
SP1;03/02/2013;Sevilla;Vallecano;2;1;H;1;0;H;1.5;4.33;6;1.68
SP1;03/02/2013;Sociedad;Mallorca;3;0;H;0;0;D;1.7;3.75;4.75;1.93
SP1;03/02/2013;Valencia;Barcelona;1;1;D;1;1;D;7;4.33;1.44;1.42
SP1;09/02/2013;Celta;Valencia;0;1;A;0;0;D;2.63;3.3;2.63;2.05
SP1;09/02/2013;La Coruna;Granada;0;3;A;0;1;A;2;3.3;3.8;2.06
SP1;09/02/2013;Levante;Malaga;1;2;A;1;1;D;2.5;3.25;2.8;2.04
SP1;09/02/2013;Mallorca;Osasuna;1;1;D;0;0;D;2.1;3.3;3.5;2.19
SP1;09/02/2013;Real Madrid;Sevilla;4;1;H;2;0;H;1.36;5;7.5;1.4
SP1;10/02/2013;Ath Bilbao;Espanol;0;4;A;0;1;A;1.73;3.6;4.75;1.82
SP1;10/02/2013;Barcelona;Getafe;6;1;H;2;0;H;1.09;10;21;1.21
SP1;10/02/2013;Vallecano;Ath Madrid;2;1;H;2;0;H;3.5;3.3;2.1;1.95
SP1;10/02/2013;Zaragoza;Sociedad;1;2;A;0;2;A;2.4;3.3;2.88;2.09
SP1;11/02/2013;Betis;Valladolid;0;0;D;0;0;D;1.83;3.5;4.33;2.07
SP1;15/02/2013;Sevilla;La Coruna;3;1;H;3;1;H;1.36;4.75;8;1.64
SP1;16/02/2013;Getafe;Celta;3;1;H;3;1;H;2.1;3.3;3.5;2.16
SP1;16/02/2013;Granada;Barcelona;1;2;A;1;0;H;10;6;1.25;1.38
SP1;16/02/2013;Malaga;Ath Bilbao;1;0;H;1;0;H;1.8;3.75;4.2;1.75
SP1;16/02/2013;Osasuna;Zaragoza;1;0;H;1;0;H;1.91;3.3;4.2;2.33
SP1;17/02/2013;Espanol;Betis;1;0;H;1;0;H;2;3.3;3.8;2.07
SP1;17/02/2013;Real Madrid;Vallecano;2;0;H;2;0;H;1.18;7.5;12;1.23
SP1;17/02/2013;Sociedad;Levante;1;1;D;1;1;D;1.67;3.8;5;1.94
SP1;17/02/2013;Valencia;Mallorca;2;0;H;0;0;D;1.4;4.75;7.5;1.7
SP1;17/02/2013;Valladolid;Ath Madrid;0;3;A;0;1;A;3.75;3.4;2;2.02
SP1;22/02/2013;Ath Bilbao;Sociedad;1;3;A;1;1;D;2.25;3.4;3.1;1.74
SP1;23/02/2013;Barcelona;Sevilla;2;1;H;0;1;A;1.18;7;13;1.26
SP1;23/02/2013;La Coruna;Real Madrid;1;2;A;1;0;H;8.5;5;1.33;1.39
SP1;23/02/2013;Mallorca;Getafe;1;3;A;1;0;H;2.2;3.2;3.4;2.03
SP1;23/02/2013;Zaragoza;Valencia;2;2;D;2;1;H;3.2;3.2;2.3;2.14
SP1;24/02/2013;Ath Madrid;Espanol;1;0;H;1;0;H;1.36;4.75;8;1.77
SP1;24/02/2013;Betis;Malaga;3;0;H;3;0;H;2.5;3.25;2.8;2.08
SP1;24/02/2013;Celta;Granada;2;1;H;1;1;D;1.83;3.4;4.5;2.15
SP1;24/02/2013;Vallecano;Valladolid;1;2;A;0;0;D;1.75;3.5;4.75;1.86
SP1;25/02/2013;Levante;Osasuna;0;2;A;0;0;D;1.91;3.4;4;2.15
SP1;01/03/2013;Getafe;Zaragoza;2;0;H;1;0;H;1.91;3.4;4;2.09
SP1;02/03/2013;La Coruna;Vallecano;0;0;D;0;0;D;2.3;3.3;3.1;1.78
SP1;02/03/2013;Osasuna;Ath Bilbao;0;1;A;0;0;D;2.3;3.25;3.1;2.07
SP1;02/03/2013;Real Madrid;Barcelona;2;1;H;1;1;D;2.88;3.6;2.3;1.54
SP1;02/03/2013;Valencia;Levante;2;2;D;2;1;H;1.5;4.2;6.5;1.78
SP1;03/03/2013;Espanol;Valladolid;0;0;D;0;0;D;1.83;3.4;4.5;2.14
SP1;03/03/2013;Granada;Mallorca;1;2;A;1;1;D;2.05;3.25;3.75;2.17
SP1;03/03/2013;Malaga;Ath Madrid;0;0;D;0;0;D;2.8;3.3;2.5;2.07
SP1;03/03/2013;Sociedad;Betis;3;3;D;0;1;A;1.75;3.6;4.75;1.89
SP1;04/03/2013;Sevilla;Celta;4;1;H;2;1;H;1.44;4.2;7.5;1.78
SP1;08/03/2013;Betis;Osasuna;2;1;H;1;0;H;1.91;3.4;4;2.14
SP1;09/03/2013;Barcelona;La Coruna;2;0;H;1;0;H;1.11;9;19;1.25
SP1;09/03/2013;Mallorca;Sevilla;2;1;H;1;0;H;3.1;3.3;2.3;1.96
SP1;09/03/2013;Valladolid;Malaga;1;1;D;1;1;D;2.38;3.25;3;2.12
SP1;09/03/2013;Vallecano;Espanol;2;0;H;1;0;H;1.91;3.4;4;1.92
SP1;10/03/2013;Ath Bilbao;Valencia;1;0;H;0;0;D;2.5;3.4;2.7;1.7
SP1;10/03/2013;Ath Madrid;Sociedad;0;1;A;0;0;D;1.5;4.33;6;1.71
SP1;10/03/2013;Celta;Real Madrid;1;2;A;0;0;D;6.5;4.5;1.45;1.48
SP1;10/03/2013;Levante;Getafe;0;0;D;0;0;D;2.1;3.4;3.5;2.03
SP1;11/03/2013;Zaragoza;Granada;0;0;D;0;0;D;2.1;3.25;3.6;2.17
SP1;15/03/2013;La Coruna;Celta;3;1;H;1;0;H;2.25;3.4;3.1;2
SP1;16/03/2013;Getafe;Ath Bilbao;1;0;H;1;0;H;2.3;3.4;3;1.82
SP1;16/03/2013;Real Madrid;Mallorca;5;2;H;1;2;A;1.13;9;17;1.24
SP1;16/03/2013;Sociedad;Valladolid;4;1;H;3;0;H;1.62;3.8;5.5;1.9
SP1;16/03/2013;Valencia;Betis;3;0;H;1;0;H;1.62;3.8;5.5;1.76
SP1;17/03/2013;Barcelona;Vallecano;3;1;H;2;0;H;1.11;9;21;1.23
SP1;17/03/2013;Granada;Levante;1;1;D;1;0;H;1.91;3.3;4.2;2.15
SP1;17/03/2013;Malaga;Espanol;0;2;A;0;0;D;1.91;3.3;4.2;2.05
SP1;17/03/2013;Osasuna;Ath Madrid;0;2;A;0;1;A;3.4;3.3;2.15;2.2
SP1;17/03/2013;Sevilla;Zaragoza;4;0;H;1;0;H;1.4;4.5;8;1.73
SP1;30/03/2013;Celta;Barcelona;2;2;D;1;1;D;8;5;1.36;1.48
