Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;odd_H;odd_D;odd_A;odd_over25
SP1;12/09/2022;Almeria;Osasuna;0;1;A;0;1;A;2.6;3.25;2.75;2.2
SP1;16/09/2022;Valladolid;Cadiz;0;1;A;0;0;D;2;3.25;4;2.37
SP1;17/09/2022;Mallorca;Almeria;1;0;H;1;0;H;2;3.3;4;2.2
SP1;17/09/2022;Barcelona;Elche;3;0;H;2;0;H;1.08;11;26;1.28
SP1;17/09/2022;Valencia;Celta;3;0;H;1;0;H;2.3;3.2;3.3;2.2
SP1;17/09/2022;Ath Bilbao;Vallecano;3;2;H;3;1;H;1.53;4;6.5;2.04
SP1;18/09/2022;Osasuna;Getafe;0;2;A;0;1;A;1.8;3.4;5;2.62
SP1;18/09/2022;Villarreal;Sevilla;1;1;D;0;1;A;1.7;3.8;5;1.93
SP1;18/09/2022;Betis;Girona;2;1;H;1;1;D;1.75;3.6;5;2.1
SP1;18/09/2022;Sociedad;Espanol;2;1;H;2;1;H;1.7;3.6;5;2.03
SP1;18/09/2022;Ath Madrid;Real Madrid;1;2;A;0;2;A;3.1;3.4;2.3;1.94
SP1;30/09/2022;Ath Bilbao;Almeria;4;0;H;2;0;H;1.33;5;9.5;1.72
SP1;01/10/2022;Cadiz;Villarreal;0;0;D;0;0;D;6;4;1.57;2.05
SP1;01/10/2022;Getafe;Valladolid;2;3;A;2;2;D;2.3;3;3.5;2.37
SP1;01/10/2022;Sevilla;Ath Madrid;0;2;A;0;1;A;3;3.2;2.5;2.3
SP1;01/10/2022;Mallorca;Barcelona;0;1;A;0;1;A;9;5;1.36;1.61
SP1;02/10/2022;Espanol;Valencia;2;2;D;0;0;D;2.62;3.3;2.7;2.04
SP1;02/10/2022;Celta;Betis;1;0;H;1;0;H;2.45;3.4;2.87;2.06
SP1;02/10/2022;Girona;Sociedad;3;5;A;2;2;D;3.25;3.2;2.3;2.2
SP1;02/10/2022;Real Madrid;Osasuna;1;1;D;1;0;H;1.3;5.5;9.5;1.61
SP1;03/10/2022;Vallecano;Elche;2;1;H;1;1;D;1.72;3.6;5.25;2.1
SP1;07/10/2022;Osasuna;Valencia;1;2;A;0;1;A;2.4;3.2;3.1;2.2
SP1;08/10/2022;Almeria;Vallecano;3;1;H;3;0;H;2.9;3.3;2.55;2.2
SP1;08/10/2022;Ath Madrid;Girona;2;1;H;1;0;H;1.45;4.33;7.5;1.96
SP1;08/10/2022;Sevilla;Ath Bilbao;1;1;D;1;0;H;3;3.3;2.4;2.1
SP1;08/10/2022;Getafe;Real Madrid;0;1;A;0;1;A;6.5;4.5;1.5;1.8
SP1;09/10/2022;Valladolid;Betis;0;0;D;0;0;D;2.8;3.4;2.4;2.01
SP1;09/10/2022;Cadiz;Espanol;2;2;D;1;0;H;2.87;3.2;2.55;2.37
SP1;09/10/2022;Sociedad;Villarreal;1;0;H;1;0;H;2.5;3.4;2.75;2.06
SP1;09/10/2022;Barcelona;Celta;1;0;H;1;0;H;1.28;6;9;1.57
SP1;10/10/2022;Elche;Mallorca;1;1;D;1;0;H;3;3.1;2.5;2.62
SP1;14/10/2022;Vallecano;Getafe;0;0;D;0;0;D;2.05;3.2;3.8;2.62
SP1;15/10/2022;Girona;Cadiz;1;1;D;0;0;D;1.9;3.3;4.5;2.5
SP1;15/10/2022;Valencia;Elche;2;2;D;2;1;H;1.4;4.75;7.5;1.72
SP1;15/10/2022;Mallorca;Sevilla;0;1;A;0;0;D;2.9;3;2.7;2.3
SP1;15/10/2022;Ath Bilbao;Ath Madrid;0;1;A;0;0;D;2.45;3.2;3;2.1
SP1;16/10/2022;Celta;Sociedad;1;2;A;1;1;D;2.6;3.2;2.8;2.2
SP1;16/10/2022;Real Madrid;Barcelona;3;1;H;2;0;H;2.2;3.6;3.1;1.57
SP1;16/10/2022;Espanol;Valladolid;1;0;H;0;0;D;2.2;3.3;3.5;2
SP1;16/10/2022;Betis;Almeria;3;1;H;1;0;H;1.57;4.1;5.75;1.86
SP1;17/10/2022;Villarreal;Osasuna;2;0;H;1;0;H;1.57;4.2;6;1.89
SP1;18/10/2022;Sevilla;Valencia;1;1;D;0;1;A;2.25;3.4;3.2;2.03
SP1;18/10/2022;Getafe;Ath Bilbao;2;2;D;1;1;D;4.75;3.3;1.83;2.3
SP1;18/10/2022;Ath Madrid;Vallecano;1;1;D;1;0;H;1.55;3.75;7;2.1
SP1;19/10/2022;Cadiz;Betis;0;0;D;0;0;D;4;3.3;2;2.3
SP1;19/10/2022;Valladolid;Celta;4;1;H;1;1;D;2.9;3.3;2.45;2.1
SP1;19/10/2022;Sociedad;Mallorca;1;0;H;1;0;H;1.55;4;6.5;2.1
SP1;19/10/2022;Elche;Real Madrid;0;3;A;0;1;A;8.5;5.75;1.3;1.5
SP1;20/10/2022;Almeria;Girona;3;2;H;3;0;H;2.6;3.25;2.8;2.1
SP1;20/10/2022;Osasuna;Espanol;1;0;H;0;0;D;2.05;3.6;3.5;2.1
SP1;20/10/2022;Barcelona;Villarreal;3;0;H;3;0;H;1.5;4.5;6;1.53
SP1;22/10/2022;Vallecano;Cadiz;5;1;H;2;0;H;1.72;3.5;5.25;2.2
SP1;22/10/2022;Valladolid;Sociedad;1;0;H;1;0;H;3.6;3.4;2.05;2.1
SP1;22/10/2022;Valencia;Mallorca;1;2;A;0;0;D;1.75;3.5;5;2.2
SP1;22/10/2022;Real Madrid;Sevilla;3;1;H;1;0;H;1.36;4.75;8.5;1.57
SP1;23/10/2022;Espanol;Elche;2;2;D;1;1;D;1.66;3.75;5.25;2
SP1;23/10/2022;Betis;Ath Madrid;1;2;A;0;0;D;3.2;3.3;2.3;2.2
SP1;23/10/2022;Girona;Osasuna;1;1;D;1;1;D;2.55;3.2;2.9;2.2
SP1;23/10/2022;Villarreal;Almeria;2;1;H;0;1;A;1.36;4.75;9;1.72
SP1;23/10/2022;Barcelona;Ath Bilbao;4;0;H;3;0;H;1.55;4.5;5.5;1.61
SP1;24/10/2022;Celta;Getafe;1;1;D;0;1;A;1.75;3.5;5;2.3
SP1;28/10/2022;Mallorca;Espanol;1;1;D;0;0;D;2.25;3.1;3.4;2.62
SP1;29/10/2022;Almeria;Celta;3;1;H;0;1;A;3.3;3.3;2.25;2.1
SP1;29/10/2022;Cadiz;Ath Madrid;3;2;H;1;0;H;7;3.6;1.6;2.3
SP1;29/10/2022;Sevilla;Vallecano;0;1;A;0;0;D;2;3.3;4;2.1
SP1;29/10/2022;Valencia;Barcelona;0;1;A;0;0;D;5;4.33;1.57;1.57
SP1;30/10/2022;Osasuna;Valladolid;2;0;H;2;0;H;1.9;3.4;4.33;2.2
SP1;30/10/2022;Real Madrid;Girona;1;1;D;0;0;D;1.2;6.5;13;1.44
SP1;30/10/2022;Ath Bilbao;Villarreal;1;0;H;0;0;D;2.2;3.3;3.4;2
SP1;30/10/2022;Sociedad;Betis;0;2;A;0;0;D;2;3.5;3.8;2.06
SP1;31/10/2022;Elche;Getafe;0;1;A;0;0;D;2.7;3;2.87;2.62
SP1;04/11/2022;Girona;Ath Bilbao;2;1;H;0;0;D;3.75;3.5;2;2
SP1;05/11/2022;Getafe;Cadiz;0;0;D;0;0;D;2.2;3.1;3.75;2.75
SP1;05/11/2022;Valladolid;Elche;2;1;H;1;0;H;1.83;3.6;4.33;1.96
SP1;05/11/2022;Celta;Osasuna;1;2;A;1;2;A;2.1;3.3;3.75;2.2
SP1;05/11/2022;Barcelona;Almeria;2;0;H;0;0;D;1.08;10;26;1.28
SP1;06/11/2022;Ath Madrid;Espanol;1;1;D;0;0;D;1.44;4.5;8;2
SP1;06/11/2022;Sociedad;Valencia;1;1;D;1;1;D;1.95;3.4;4;2.1
SP1;06/11/2022;Villarreal;Mallorca;0;2;A;0;1;A;1.57;4;5.75;2.1
SP1;06/11/2022;Betis;Sevilla;1;1;D;1;0;H;2.2;3.2;3.6;2.1
SP1;07/11/2022;Vallecano;Real Madrid;3;2;H;2;2;D;4.75;4.2;1.65;1.72
SP1;08/11/2022;Elche;Girona;1;2;A;1;1;D;3.25;3.3;2.2;2.1
SP1;08/11/2022;Ath Bilbao;Valladolid;3;0;H;1;0;H;1.4;4.5;7.5;1.72
SP1;08/11/2022;Osasuna;Barcelona;1;2;A;1;0;H;5.75;4.2;1.53;1.72
SP1;09/11/2022;Almeria;Getafe;1;0;H;1;0;H;2.15;3.3;3.5;2.37
SP1;09/11/2022;Sevilla;Sociedad;1;2;A;1;2;A;2.6;3.2;2.8;2.3
SP1;09/11/2022;Espanol;Villarreal;0;1;A;0;0;D;3.2;3.2;2.37;2.1
SP1;09/11/2022;Mallorca;Ath Madrid;1;0;H;1;0;H;3.8;3.1;2.1;2.5
SP1;10/11/2022;Vallecano;Celta;0;0;D;0;0;D;2.2;3.2;3.5;2.2
SP1;10/11/2022;Valencia;Betis;3;0;H;0;0;D;2.1;3.4;3.6;2.1
SP1;10/11/2022;Real Madrid;Cadiz;2;1;H;1;0;H;1.14;8.5;15;1.44
SP1;29/12/2022;Girona;Vallecano;2;2;D;1;1;D;2.3;3.2;3.3;2
SP1;29/12/2022;Betis;Ath Bilbao;0;0;D;0;0;D;2.88;3.3;2.5;1.99
SP1;29/12/2022;Ath Madrid;Elche;2;0;H;0;0;D;1.29;5.5;10;1.67
SP1;30/12/2022;Getafe;Mallorca;2;0;H;0;0;D;2.75;2.75;3.1;3.4
SP1;30/12/2022;Cadiz;Almeria;1;1;D;0;1;A;2.38;3.1;3.25;2.2
SP1;30/12/2022;Celta;Sevilla;1;1;D;1;0;H;2.2;3.3;3.4;2.2
SP1;30/12/2022;Valladolid;Real Madrid;0;2;A;0;0;D;6.5;4.75;1.45;1.57
SP1;31/12/2022;Barcelona;Espanol;1;1;D;1;0;H;1.25;6.5;10;1.44
SP1;31/12/2022;Sociedad;Osasuna;2;0;H;1;0;H;1.85;3.3;4.75;2.3
SP1;31/12/2022;Villarreal;Valencia;2;1;H;1;1;D;1.95;3.4;4.2;1.92
SP1;06/01/2023;Elche;Celta;0;1;A;0;1;A;4;3.25;1.95;2.38
SP1;06/01/2023;Valencia;Cadiz;0;1;A;0;1;A;1.57;4;5.75;1.93
SP1;07/01/2023;Villarreal;Real Madrid;2;1;H;0;0;D;3.25;3.8;2.05;1.62
SP1;07/01/2023;Mallorca;Valladolid;1;0;H;0;0;D;1.95;3.3;4.2;2.38
SP1;07/01/2023;Espanol;Girona;2;2;D;0;1;A;2.25;3.4;3.2;2.04
SP1;08/01/2023;Almeria;Sociedad;0;2;A;0;0;D;4.2;3.3;1.95;2.1
SP1;08/01/2023;Vallecano;Betis;1;2;A;1;2;A;2.3;3.3;3.2;2.2
SP1;08/01/2023;Sevilla;Getafe;2;1;H;1;0;H;1.75;3.4;5.25;2.5
SP1;08/01/2023;Ath Madrid;Barcelona;0;1;A;0;1;A;3.1;3.4;2.3;1.97
SP1;09/01/2023;Ath Bilbao;Osasuna;0;0;D;0;0;D;1.67;3.6;5.75;2.1
SP1;13/01/2023;Celta;Villarreal;1;1;D;0;1;A;2.88;3.3;2.5;2.1
SP1;14/01/2023;Valladolid;Vallecano;0;1;A;0;0;D;2.75;3.25;2.63;2.2
SP1;14/01/2023;Girona;Sevilla;2;1;H;0;1;A;2.38;3.4;3;2.08
SP1;14/01/2023;Osasuna;Mallorca;1;0;H;0;0;D;2;3.1;4.33;2.75
SP1;14/01/2023;Sociedad;Ath Bilbao;3;1;H;2;1;H;2.4;3.2;3.1;2.3
SP1;15/01/2023;Getafe;Espanol;1;2;A;1;1;D;2.5;3;3.1;2.75
SP1;15/01/2023;Almeria;Ath Madrid;1;1;D;1;1;D;5;3.75;1.7;1.99
SP1;16/01/2023;Cadiz;Elche;1;1;D;1;0;H;1.91;3.4;4.33;2.2
SP1;20/01/2023;Mallorca;Celta;1;0;H;0;0;D;2.8;2.75;3;3.5
SP1;21/01/2023;Vallecano;Sociedad;0;2;A;0;2;A;3.1;3.2;2.38;2.38
SP1;21/01/2023;Espanol;Betis;1;0;H;1;0;H;2.7;3.2;2.7;2.2
SP1;21/01/2023;Ath Madrid;Valladolid;3;0;H;3;0;H;1.4;4.75;8.5;1.89
SP1;21/01/2023;Sevilla;Cadiz;1;0;H;0;0;D;1.7;3.75;5;2.1
SP1;22/01/2023;Villarreal;Girona;1;0;H;0;0;D;1.73;3.8;4.5;1.73
SP1;22/01/2023;Elche;Osasuna;1;1;D;0;1;A;3.5;3.25;2.15;2.3
SP1;22/01/2023;Barcelona;Getafe;1;0;H;1;0;H;1.18;8;15;1.67
SP1;22/01/2023;Ath Bilbao;Real Madrid;0;2;A;0;1;A;2.9;3.4;2.38;1.88
SP1;23/01/2023;Valencia;Almeria;2;2;D;0;0;D;1.6;4.2;5.25;1.88
SP1;27/01/2023;Almeria;Espanol;3;1;H;1;0;H;2.38;3.1;3.2;2.1
SP1;28/01/2023;Cadiz;Mallorca;2;0;H;2;0;H;2.88;2.8;2.9;3.2
SP1;28/01/2023;Girona;Barcelona;0;1;A;0;0;D;5;4.33;1.57;1.67
SP1;28/01/2023;Sevilla;Elche;3;0;H;3;0;H;1.53;4;7;2.1
SP1;28/01/2023;Getafe;Betis;0;1;A;0;0;D;3.2;2.88;2.63;3
SP1;29/01/2023;Valladolid;Valencia;1;0;H;0;0;D;3.25;3.1;2.4;2.1
SP1;29/01/2023;Osasuna;Ath Madrid;0;1;A;0;0;D;3.6;3.1;2.2;2.3
SP1;29/01/2023;Celta;Ath Bilbao;1;0;H;0;0;D;2.88;3;2.7;2.5
SP1;29/01/2023;Real Madrid;Sociedad;0;0;D;0;0;D;1.67;3.8;5;1.93
SP1;30/01/2023;Villarreal;Vallecano;0;1;A;0;0;D;1.67;3.8;5.25;2.01
SP1;01/02/2023;Betis;Barcelona;1;2;A;0;0;D;5;3.8;1.67;1.87
SP1;02/02/2023;Real Madrid;Valencia;2;0;H;0;0;D;1.44;4.75;6.5;1.62
SP1;03/02/2023;Ath Bilbao;Cadiz;4;1;H;3;1;H;1.36;4.5;9.5;2
SP1;04/02/2023;Espanol;Osasuna;1;1;D;0;1;A;2.55;3;3;2.63
SP1;04/02/2023;Elche;Villarreal;3;1;H;2;1;H;5;3.8;1.67;2.03
SP1;04/02/2023;Ath Madrid;Getafe;1;1;D;0;0;D;1.4;4.33;9;2.38
SP1;04/02/2023;Betis;Celta;3;4;A;2;2;D;2.2;3.2;3.5;2.5
SP1;05/02/2023;Mallorca;Real Madrid;1;0;H;1;0;H;5;3.5;1.73;2.2
SP1;05/02/2023;Girona;Valencia;1;0;H;0;0;D;2.2;3.2;3.5;2.06
SP1;05/02/2023;Sociedad;Valladolid;0;1;A;0;0;D;1.44;4.33;7.5;2
SP1;05/02/2023;Barcelona;Sevilla;3;0;H;0;0;D;1.33;5.25;8.5;1.67
SP1;06/02/2023;Vallecano;Almeria;2;0;H;0;0;D;1.73;3.6;5;2.06
SP1;10/02/2023;Cadiz;Girona;2;0;H;2;0;H;3;3.2;2.45;2.38
SP1;11/02/2023;Almeria;Betis;2;3;A;1;2;A;2.8;3.4;2.5;2
SP1;11/02/2023;Sevilla;Mallorca;2;0;H;2;0;H;1.91;3.2;4.5;2.75
SP1;11/02/2023;Valencia;Ath Bilbao;1;2;A;1;1;D;3;3.2;2.45;2.2
SP1;12/02/2023;Getafe;Vallecano;1;1;D;0;1;A;2.8;2.9;2.88;3.2
SP1;12/02/2023;Celta;Ath Madrid;0;1;A;0;0;D;3.6;3.1;2.2;2.38
SP1;12/02/2023;Valladolid;Osasuna;0;0;D;0;0;D;2.75;3.1;2.7;2.5
SP1;12/02/2023;Villarreal;Barcelona;0;1;A;0;1;A;3.75;4;1.85;1.8
SP1;13/02/2023;Espanol;Sociedad;2;3;A;0;1;A;3.5;3;2.3;2.5
SP1;15/02/2023;Real Madrid;Elche;4;0;H;3;0;H;1.18;7.5;15;1.53
SP1;17/02/2023;Girona;Almeria;6;2;H;4;0;H;1.8;3.75;4.33;1.99
SP1;18/02/2023;Sociedad;Celta;1;1;D;1;0;H;1.8;3.3;5.25;2.38
SP1;18/02/2023;Betis;Valladolid;2;1;H;2;1;H;1.6;3.75;6.5;2.05
SP1;18/02/2023;Mallorca;Villarreal;4;2;H;2;1;H;3.2;3;2.45;2.75
SP1;18/02/2023;Osasuna;Real Madrid;0;2;A;0;0;D;4.33;3.6;1.8;2.07
SP1;19/02/2023;Elche;Espanol;0;1;A;0;0;D;2.9;3.1;2.63;2.3
SP1;19/02/2023;Vallecano;Sevilla;1;1;D;0;1;A;2.5;3.1;3;2.3
SP1;19/02/2023;Ath Madrid;Ath Bilbao;1;0;H;0;0;D;2;3.3;4;2.3
SP1;19/02/2023;Barcelona;Cadiz;2;0;H;2;0;H;1.18;7;13;1.53
SP1;20/02/2023;Getafe;Valencia;1;0;H;0;0;D;2.75;3;2.8;2.75
SP1;24/02/2023;Elche;Betis;2;3;A;2;0;H;3.5;3.3;2.1;2.2
SP1;25/02/2023;Espanol;Mallorca;2;1;H;1;1;D;2.5;2.9;3.2;3
SP1;25/02/2023;Cadiz;Vallecano;1;0;H;0;0;D;2.9;3;2.7;2.63
SP1;25/02/2023;Real Madrid;Ath Madrid;1;1;D;0;0;D;1.8;3.5;5;1.97
SP1;25/02/2023;Valencia;Sociedad;1;0;H;1;0;H;3.1;3.1;2.5;2.38
SP1;26/02/2023;Ath Bilbao;Girona;2;3;A;1;3;A;1.67;3.8;5.25;2.1
SP1;26/02/2023;Celta;Valladolid;3;0;H;2;0;H;1.7;3.75;5.25;2.2
SP1;26/02/2023;Almeria;Barcelona;1;0;H;1;0;H;7;4.75;1.44;1.57
SP1;26/02/2023;Sevilla;Osasuna;2;3;A;0;1;A;1.85;3.25;4.5;2.3
SP1;27/02/2023;Villarreal;Getafe;2;1;H;1;1;D;1.67;3.6;5.75;2.3
SP1;03/03/2023;Sociedad;Cadiz;0;0;D;0;0;D;1.5;3.9;7.5;2.38
SP1;04/03/2023;Getafe;Girona;3;2;H;3;0;H;2.75;3;2.8;2.63
SP1;04/03/2023;Almeria;Villarreal;0;2;A;0;0;D;3.5;3.6;2.05;1.73
SP1;04/03/2023;Mallorca;Elche;0;1;A;0;0;D;1.7;3.4;5.75;2.63
SP1;04/03/2023;Ath Madrid;Sevilla;6;1;H;2;1;H;1.67;3.6;5.25;2.2
SP1;05/03/2023;Valladolid;Espanol;2;1;H;1;0;H;2.5;3.2;2.88;2.2
SP1;05/03/2023;Barcelona;Valencia;1;0;H;1;0;H;1.53;4.5;5.75;1.87
SP1;05/03/2023;Vallecano;Ath Bilbao;0;0;D;0;0;D;2.9;3.1;2.6;2.3
SP1;05/03/2023;Betis;Real Madrid;0;0;D;0;0;D;4.75;3.75;1.73;1.88
SP1;06/03/2023;Osasuna;Celta;0;0;D;0;0;D;2.8;3;2.8;2.5
SP1;10/03/2023;Cadiz;Getafe;2;2;D;1;0;H;2.5;2.88;3.3;3.2
SP1;11/03/2023;Real Madrid;Espanol;3;1;H;2;1;H;1.25;6.5;9.5;1.62
SP1;11/03/2023;Elche;Valladolid;1;1;D;0;1;A;2.7;3.3;2.7;2.1
SP1;11/03/2023;Celta;Vallecano;3;0;H;0;0;D;2.1;3.2;4;2.5
SP1;11/03/2023;Valencia;Osasuna;1;0;H;0;0;D;2.1;3.2;3.8;2.5
SP1;12/03/2023;Mallorca;Sociedad;1;1;D;0;1;A;3.5;2.9;2.38;3.2
SP1;12/03/2023;Sevilla;Almeria;2;1;H;1;1;D;1.73;3.6;5.25;1.93
SP1;12/03/2023;Villarreal;Betis;1;1;D;0;1;A;1.95;3.6;3.8;1.93
SP1;12/03/2023;Ath Bilbao;Barcelona;0;1;A;0;1;A;3.5;3.3;2.15;2.1
SP1;13/03/2023;Girona;Ath Madrid;0;1;A;0;0;D;3.75;3.4;2.05;2.2
SP1;17/03/2023;Valladolid;Ath Bilbao;1;3;A;0;1;A;4.2;3.6;1.83;1.97
SP1;18/03/2023;Almeria;Cadiz;1;1;D;0;0;D;2;3.5;3.6;2.1
SP1;18/03/2023;Vallecano;Girona;2;2;D;2;1;H;2;3.4;3.8;2.1
SP1;18/03/2023;Espanol;Celta;1;3;A;0;2;A;2.75;3.25;2.55;2.3
SP1;18/03/2023;Ath Madrid;Valencia;3;0;H;1;0;H;1.55;4.2;5.75;2.1
SP1;19/03/2023;Betis;Mallorca;1;0;H;0;0;D;1.8;3.2;5.25;2.63
SP1;19/03/2023;Osasuna;Villarreal;0;3;A;0;1;A;3;3.1;2.45;2.3
SP1;19/03/2023;Sociedad;Elche;2;0;H;0;0;D;1.4;4.75;8.5;2.02
SP1;19/03/2023;Getafe;Sevilla;2;0;H;0;0;D;2.9;3.1;2.5;2.63
SP1;19/03/2023;Barcelona;Real Madrid;2;1;H;1;1;D;2.15;3.5;3.25;1.88
SP1;31/03/2023;Mallorca;Osasuna;0;0;D;0;0;D;2.2;2.9;3.9;3.2
SP1;01/04/2023;Girona;Espanol;2;1;H;0;0;D;1.91;3.3;4.33;2.05
SP1;01/04/2023;Ath Bilbao;Getafe;0;0;D;0;0;D;1.57;3.8;6.5;2.5
SP1;01/04/2023;Cadiz;Sevilla;0;2;A;0;0;D;3.4;3.1;2.3;2.38
SP1;01/04/2023;Elche;Barcelona;0;4;A;0;1;A;9.5;5;1.33;1.73
SP1;02/04/2023;Celta;Almeria;2;2;D;2;2;D;1.55;4;6;1.91
SP1;02/04/2023;Real Madrid;Valladolid;6;0;H;4;0;H;1.2;7.5;11;1.4
SP1;02/04/2023;Villarreal;Sociedad;2;0;H;0;0;D;2.4;3.1;3.2;2.2
SP1;02/04/2023;Ath Madrid;Betis;1;0;H;0;0;D;1.53;4;6.5;2.01
SP1;03/04/2023;Valencia;Vallecano;1;1;D;0;1;A;2.05;3.2;3.8;2.38
SP1;07/04/2023;Sevilla;Celta;2;2;D;1;0;H;2.1;3.4;3.5;2.1
SP1;08/04/2023;Osasuna;Elche;2;1;H;0;1;A;1.73;3.6;5;2.3
SP1;08/04/2023;Espanol;Ath Bilbao;1;2;A;0;1;A;3.5;3.2;2.2;2.38
SP1;08/04/2023;Sociedad;Getafe;2;0;H;1;0;H;1.7;3.3;6;2.75
SP1;08/04/2023;Real Madrid;Villarreal;2;3;A;1;1;D;1.53;4.33;5.75;1.62
SP1;09/04/2023;Valladolid;Mallorca;3;3;D;1;0;H;2.5;2.9;3.2;3
SP1;09/04/2023;Betis;Cadiz;0;2;A;0;0;D;1.62;3.75;5.75;2.1
SP1;09/04/2023;Almeria;Valencia;2;1;H;0;0;D;3;3.3;2.4;2.1
SP1;09/04/2023;Vallecano;Ath Madrid;1;2;A;0;2;A;4.33;3.5;1.85;2.3
SP1;10/04/2023;Barcelona;Girona;0;0;D;0;0;D;1.3;5.5;10;1.62
