Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;odd_H;odd_D;odd_A;odd_over25
SP1;24/09/2006;Barcelona;Valencia;1;1;D;0;1;A;1.53;4;5.5;1.86
SP1;24/09/2006;Celta;Osasuna;0;2;A;0;1;A;1.9;3.25;4;2.05
SP1;24/09/2006;Getafe;Ath Bilbao;0;0;D;0;0;D;1.9;3.25;4;2.04
SP1;24/09/2006;Gimnastic;Santander;2;2;D;1;0;H;2.25;3.2;3.1;2.18
SP1;24/09/2006;Levante;La Coruna;2;0;H;1;0;H;2.9;3.2;2.37;2.1
SP1;24/09/2006;Mallorca;Espanol;1;0;H;0;0;D;2.1;3.2;3.5;2.12
SP1;24/09/2006;Sociedad;Recreativo;2;3;A;0;1;A;1.9;3.25;4;2.09
SP1;24/09/2006;Villarreal;Zaragoza;3;2;H;0;1;A;2;3.2;3.75;2.07
SP1;30/09/2006;Ath Bilbao;Barcelona;1;3;A;1;1;D;6;4;1.5;1.87
SP1;01/10/2006;Espanol;Osasuna;0;0;D;0;0;D;2.37;3.25;2.87;2.08
SP1;01/10/2006;La Coruna;Sociedad;2;0;H;0;0;D;1.57;3.6;6;2.02
SP1;01/10/2006;Mallorca;Villarreal;1;2;A;0;2;A;2.5;3.2;2.5;2.15
SP1;01/10/2006;Real Madrid;Ath Madrid;1;1;D;1;1;D;1.66;3.6;5;1.93
SP1;01/10/2006;Recreativo;Betis;2;0;H;0;0;D;2.5;3.2;2.75;2.12
SP1;01/10/2006;Santander;Celta;1;1;D;1;0;H;2.5;3.2;2.75;2.09
SP1;01/10/2006;Sevilla;Getafe;1;0;H;1;0;H;1.57;3.6;6;1.93
SP1;01/10/2006;Valencia;Gimnastic;4;0;H;1;0;H;1.25;5;12;1.82
SP1;01/10/2006;Zaragoza;Levante;2;2;D;0;2;A;1.61;3.6;5.5;1.93
SP1;14/10/2006;Ath Madrid;Recreativo;2;1;H;0;0;D;1.44;4;7.5;1.98
SP1;14/10/2006;Getafe;Real Madrid;1;0;H;0;0;D;4.5;3.3;1.8;2.04
SP1;15/10/2006;Barcelona;Sevilla;3;1;H;2;1;H;1.57;3.6;6;1.83
SP1;15/10/2006;Betis;La Coruna;1;1;D;0;0;D;2.4;3.2;2.87;2.17
SP1;15/10/2006;Celta;Valencia;3;2;H;1;1;D;3.75;3.2;2;2.11
SP1;15/10/2006;Gimnastic;Ath Bilbao;2;3;A;0;2;A;2.37;3.2;2.9;2.13
SP1;15/10/2006;Levante;Mallorca;0;1;A;0;1;A;2.25;3.2;3.1;2.13
SP1;15/10/2006;Osasuna;Santander;0;1;A;0;0;D;1.8;3.3;4.5;2.11
SP1;15/10/2006;Sociedad;Zaragoza;1;3;A;1;1;D;2.6;3.2;2.62;1.95
SP1;15/10/2006;Villarreal;Espanol;0;0;D;0;0;D;1.57;3.6;6;2.04
SP1;21/10/2006;La Coruna;Ath Madrid;1;0;H;0;0;D;2.37;3.2;2.9;2.12
SP1;21/10/2006;Villarreal;Levante;1;1;D;0;0;D;1.61;3.6;5.5;2.03
SP1;21/10/2006;Zaragoza;Betis;2;1;H;2;0;H;1.83;3.3;4.33;1.92
SP1;22/10/2006;Ath Bilbao;Celta;0;1;A;0;1;A;2.37;3.2;2.9;2.02
SP1;22/10/2006;Espanol;Santander;2;2;D;1;1;D;2;3.2;3.75;2.12
SP1;22/10/2006;Mallorca;Sociedad;0;0;D;0;0;D;1.9;3.25;4;2.07
SP1;22/10/2006;Real Madrid;Barcelona;2;0;H;1;0;H;2.5;3.2;2.75;1.94
SP1;22/10/2006;Recreativo;Getafe;1;2;A;0;1;A;2.37;3.1;3;2.22
SP1;22/10/2006;Sevilla;Gimnastic;2;1;H;2;0;H;1.33;4.5;9.5;1.8
SP1;22/10/2006;Valencia;Osasuna;1;0;H;1;0;H;1.5;4;6;1.99
SP1;28/10/2006;Barcelona;Recreativo;3;0;H;1;0;H;1.16;6.5;15;1.55
SP1;28/10/2006;Gimnastic;Real Madrid;1;3;A;1;1;D;7.5;4;1.44;1.79
SP1;28/10/2006;Santander;Valencia;1;0;H;0;0;D;4.33;3.3;1.83;2.06
SP1;29/10/2006;Ath Madrid;Zaragoza;0;1;A;0;0;D;1.9;3.25;4;1.98
SP1;29/10/2006;Betis;Mallorca;0;1;A;0;0;D;2;3.2;3.75;2.12
SP1;29/10/2006;Celta;Sevilla;1;2;A;1;1;D;2.5;3.2;2.75;2
SP1;29/10/2006;Getafe;La Coruna;2;0;H;1;0;H;2.37;3.2;2.9;2.24
SP1;29/10/2006;Levante;Espanol;0;0;D;0;0;D;2.25;3.25;3.1;2.12
SP1;29/10/2006;Osasuna;Ath Bilbao;1;1;D;0;1;A;2;3.2;3.75;2.1
SP1;29/10/2006;Sociedad;Villarreal;0;1;A;0;0;D;2.87;3.2;2.4;2.05
SP1;04/11/2006;La Coruna;Barcelona;1;1;D;0;1;A;4.33;3.3;1.83;1.98
SP1;04/11/2006;Levante;Sociedad;2;0;H;1;0;H;2;3.2;3.75;2.15
SP1;04/11/2006;Mallorca;Ath Madrid;0;0;D;0;0;D;2.6;3.1;2.7;2.25
SP1;05/11/2006;Ath Bilbao;Santander;0;0;D;0;0;D;2.1;3.1;3.6;2.14
SP1;05/11/2006;Espanol;Valencia;1;1;D;1;1;D;3.75;3.2;2;2.12
SP1;05/11/2006;Real Madrid;Celta;1;2;A;1;1;D;1.36;4.33;9;1.83
SP1;05/11/2006;Recreativo;Gimnastic;2;1;H;1;1;D;1.9;3.25;4;2.09
SP1;05/11/2006;Sevilla;Osasuna;2;0;H;0;0;D;1.5;3.6;7.5;1.99
SP1;05/11/2006;Villarreal;Betis;3;2;H;1;1;D;1.66;3.4;5.5;2.12
SP1;05/11/2006;Zaragoza;Getafe;3;1;H;1;0;H;1.9;3.25;4;2
SP1;11/11/2006;Ath Madrid;Villarreal;3;1;H;2;1;H;2.1;3.1;3.6;2.25
SP1;11/11/2006;Valencia;Ath Bilbao;1;1;D;1;0;H;1.44;4;7.5;2.01
SP1;12/11/2006;Barcelona;Zaragoza;3;1;H;1;1;D;1.44;4;7.5;1.72
SP1;12/11/2006;Betis;Levante;2;1;H;1;0;H;2;3.2;3.8;2.17
SP1;12/11/2006;Celta;Recreativo;1;2;A;0;0;D;1.75;3.5;4.5;1.99
SP1;12/11/2006;Getafe;Mallorca;1;0;H;0;0;D;2;3.2;3.75;2.36
SP1;12/11/2006;Gimnastic;La Coruna;0;0;D;0;0;D;2.9;3.2;2.37;2.12
SP1;12/11/2006;Osasuna;Real Madrid;1;4;A;0;3;A;4.33;3.4;1.8;2.07
SP1;12/11/2006;Santander;Sevilla;0;0;D;0;0;D;3.75;3.2;2;2.07
SP1;12/11/2006;Sociedad;Espanol;1;1;D;1;0;H;2.37;3.1;3;2.2
SP1;18/11/2006;Real Madrid;Santander;3;1;H;1;0;H;1.25;5;13;1.82
SP1;18/11/2006;Sevilla;Valencia;3;0;H;1;0;H;2.25;3.1;3.2;2.1
SP1;19/11/2006;Espanol;Ath Bilbao;3;2;H;0;0;D;2.2;3.1;3.3;2.16
SP1;19/11/2006;La Coruna;Celta;0;1;A;0;0;D;2;3.2;3.75;2.14
SP1;19/11/2006;Levante;Ath Madrid;0;3;A;0;1;A;2.7;3.1;2.6;2.23
SP1;19/11/2006;Mallorca;Barcelona;1;4;A;0;1;A;6;3.6;1.61;2.01
SP1;19/11/2006;Recreativo;Osasuna;2;0;H;1;0;H;2.1;3.2;3.5;2.19
SP1;19/11/2006;Sociedad;Betis;0;0;D;0;0;D;2.4;3.2;2.87;2.09
SP1;19/11/2006;Villarreal;Getafe;1;0;H;0;0;D;2;3;4;2.13
SP1;19/11/2006;Zaragoza;Gimnastic;3;0;H;0;0;D;1.44;4;7.5;1.73
SP1;25/11/2006;Ath Madrid;Sociedad;1;1;D;0;1;A;1.4;4;9;2.01
SP1;25/11/2006;Barcelona;Villarreal;4;0;H;1;0;H;1.36;4.5;8;1.71
SP1;26/11/2006;Ath Bilbao;Sevilla;1;3;A;0;2;A;3.4;3.25;2.1;2.1
SP1;26/11/2006;Betis;Espanol;1;1;D;1;0;H;2;3.2;3.75;2.24
SP1;26/11/2006;Celta;Zaragoza;1;1;D;0;1;A;2.37;3.2;2.9;1.95
SP1;26/11/2006;Getafe;Levante;0;0;D;0;0;D;1.72;3.4;5;2.31
SP1;26/11/2006;Gimnastic;Mallorca;2;3;A;1;0;H;2.4;3.2;2.87;2.29
SP1;26/11/2006;Osasuna;La Coruna;4;1;H;2;1;H;2.4;3.2;2.87;2.38
SP1;26/11/2006;Santander;Recreativo;4;3;H;3;1;H;2.25;3.2;3.1;2.18
SP1;26/11/2006;Valencia;Real Madrid;0;1;A;0;0;D;2.75;3.2;2.5;2.11
SP1;02/12/2006;Betis;Ath Madrid;0;1;A;0;1;A;2.6;3.1;2.7;2.12
SP1;02/12/2006;Levante;Barcelona;1;1;D;0;1;A;7.5;4;1.44;1.83
SP1;02/12/2006;Recreativo;Valencia;2;0;H;1;0;H;3.3;3.2;2.15;2.08
SP1;03/12/2006;Espanol;Sevilla;2;1;H;0;1;A;3.75;3.2;2;1.99
SP1;03/12/2006;La Coruna;Santander;0;0;D;0;0;D;1.9;3.1;4.33;2.1
SP1;03/12/2006;Mallorca;Celta;2;2;D;1;0;H;2.37;3;3.1;2.12
SP1;03/12/2006;Real Madrid;Ath Bilbao;2;1;H;0;1;A;1.22;5.5;13;1.7
SP1;03/12/2006;Sociedad;Getafe;0;0;D;0;0;D;2.5;3.1;2.8;2.21
SP1;03/12/2006;Villarreal;Gimnastic;2;0;H;2;0;H;1.44;4;7.5;1.96
SP1;03/12/2006;Zaragoza;Osasuna;1;2;A;1;0;H;1.53;3.8;6;1.95
SP1;09/12/2006;Barcelona;Sociedad;1;0;H;0;0;D;1.14;7;17;1.59
SP1;09/12/2006;Sevilla;Real Madrid;2;1;H;1;1;D;2.4;3.2;2.87;1.99
SP1;10/12/2006;Ath Bilbao;Recreativo;4;2;H;3;0;H;2.25;3.1;3.2;2.06
SP1;10/12/2006;Ath Madrid;Espanol;1;2;A;0;1;A;1.8;3.3;4.5;2.08
SP1;10/12/2006;Celta;Villarreal;1;1;D;1;0;H;2.37;3.1;3;2.05
SP1;10/12/2006;Getafe;Betis;1;1;D;0;0;D;2;3;4;2.25
SP1;10/12/2006;Gimnastic;Levante;2;1;H;1;1;D;2.37;3.1;3;2.08
SP1;10/12/2006;Osasuna;Mallorca;3;0;H;0;0;D;2.1;3.2;3.5;2.14
SP1;10/12/2006;Santander;Zaragoza;0;2;A;0;0;D;3.1;3.2;2.25;2.03
SP1;10/12/2006;Valencia;La Coruna;4;0;H;2;0;H;1.66;3.4;5.5;2.17
SP1;16/12/2006;La Coruna;Ath Bilbao;0;2;A;0;1;A;2;3.2;3.75;2.1
SP1;16/12/2006;Mallorca;Santander;1;2;A;1;0;H;2.1;3.1;3.6;2.19
SP1;16/12/2006;Zaragoza;Valencia;0;1;A;0;1;A;2.3;3.1;3.1;2
SP1;17/12/2006;Ath Madrid;Getafe;1;0;H;1;0;H;1.75;3.3;4.75;2.2
SP1;17/12/2006;Espanol;Real Madrid;0;1;A;0;0;D;4;3.25;1.9;1.94
SP1;17/12/2006;Levante;Celta;1;1;D;0;1;A;2.5;3.2;2.75;2.12
SP1;17/12/2006;Recreativo;Sevilla;1;3;A;1;2;A;3.6;3.3;2;1.94
SP1;17/12/2006;Sociedad;Gimnastic;3;2;H;0;1;A;1.9;3.25;4;2.06
SP1;17/12/2006;Villarreal;Osasuna;1;4;A;0;2;A;1.9;3.25;4;2.09
SP1;19/12/2006;Ath Bilbao;Zaragoza;0;0;D;0;0;D;2.62;3.2;2.62;2.02
SP1;19/12/2006;Valencia;Mallorca;3;1;H;1;0;H;1.4;4.33;7.5;2.01
SP1;20/12/2006;Celta;Sociedad;0;0;D;0;0;D;1.66;3.4;5.5;2.07
SP1;20/12/2006;Getafe;Espanol;0;1;A;0;0;D;2;3.2;3.75;2.33
SP1;20/12/2006;Gimnastic;Betis;0;1;A;0;0;D;2.6;3.2;2.62;2.05
SP1;20/12/2006;Osasuna;Levante;2;1;H;0;0;D;1.72;3.6;4.5;2.03
SP1;20/12/2006;Real Madrid;Recreativo;0;3;A;0;1;A;1.3;4.5;12;1.67
SP1;20/12/2006;Santander;Villarreal;2;1;H;0;0;D;2.4;3.3;2.8;2.15
SP1;20/12/2006;Sevilla;La Coruna;4;0;H;1;0;H;1.4;4.33;7.5;1.92
SP1;21/12/2006;Barcelona;Ath Madrid;1;1;D;1;0;H;1.44;4.33;6.5;1.89
SP1;06/01/2007;Ath Madrid;Gimnastic;0;0;D;0;0;D;1.3;4.75;10;1.89
SP1;06/01/2007;Sociedad;Osasuna;2;1;H;1;0;H;2.4;3.2;2.87;2.16
SP1;06/01/2007;Zaragoza;Sevilla;2;1;H;1;0;H;2.6;3.2;2.62;1.9
SP1;07/01/2007;Betis;Celta;1;0;H;0;0;D;2.37;3.2;2.9;2.19
SP1;07/01/2007;Espanol;Recreativo;0;1;A;0;0;D;2;3.2;3.75;2.06
SP1;07/01/2007;Getafe;Barcelona;1;1;D;0;0;D;5;3.4;1.72;2.06
SP1;07/01/2007;La Coruna;Real Madrid;2;0;H;1;0;H;4.33;3.3;1.83;2.02
SP1;07/01/2007;Levante;Santander;2;0;H;0;0;D;2.3;3.1;3.1;2.2
SP1;07/01/2007;Mallorca;Ath Bilbao;1;3;A;0;1;A;2.25;3.2;3.1;2.11
SP1;07/01/2007;Villarreal;Valencia;0;1;A;0;0;D;2.75;3.2;2.5;2.2
SP1;13/01/2007;Espanol;Barcelona;3;1;H;1;0;H;5.5;3.4;1.66;2.01
SP1;13/01/2007;Valencia;Levante;3;0;H;0;0;D;1.36;4.2;9.5;1.84
SP1;14/01/2007;Ath Bilbao;Villarreal;0;1;A;0;0;D;2.3;3.1;3.1;2.09
SP1;14/01/2007;Celta;Ath Madrid;1;3;A;0;2;A;2.6;3.2;2.62;2.25
SP1;14/01/2007;Gimnastic;Getafe;1;3;A;0;2;A;2.7;3.1;2.6;2.25
SP1;14/01/2007;Osasuna;Betis;5;1;H;2;1;H;2.05;3.2;3.6;2.09
SP1;14/01/2007;Real Madrid;Zaragoza;1;0;H;1;0;H;1.66;3.5;5;1.84
SP1;14/01/2007;Recreativo;La Coruna;1;1;D;1;1;D;2.25;3.2;3.1;2.13
SP1;14/01/2007;Santander;Sociedad;1;0;H;0;0;D;2.1;3.2;3.5;2.16
SP1;14/01/2007;Sevilla;Mallorca;1;2;A;1;0;H;1.33;4.5;9.5;1.76
SP1;20/01/2007;Ath Madrid;Osasuna;1;0;H;0;0;D;1.9;3.25;4;2.08
SP1;20/01/2007;Villarreal;Sevilla;0;0;D;0;0;D;2.87;3.2;2.4;2.04
SP1;21/01/2007;Barcelona;Gimnastic;3;0;H;1;0;H;1.12;7;21;1.53
SP1;21/01/2007;Betis;Santander;1;1;D;0;0;D;2.05;3.2;3.6;2.21
SP1;21/01/2007;Getafe;Celta;1;0;H;1;0;H;2.1;3.2;3.5;2.28
SP1;21/01/2007;La Coruna;Espanol;0;0;D;0;0;D;2.1;3.2;3.5;2.19
SP1;21/01/2007;Levante;Ath Bilbao;0;0;D;0;0;D;2.3;3.25;3;2.18
SP1;21/01/2007;Mallorca;Real Madrid;0;1;A;0;0;D;4.33;3.4;1.8;1.98
SP1;21/01/2007;Sociedad;Valencia;0;1;A;0;1;A;3.6;3.1;2.1;2.12
SP1;21/01/2007;Zaragoza;Recreativo;0;0;D;0;0;D;1.85;3.3;4.2;1.82
SP1;24/01/2007;Betis;Barcelona;1;1;D;1;0;H;6;3.6;1.57;1.91
SP1;27/01/2007;Ath Madrid;Santander;1;1;D;0;0;D;1.72;3.4;5;2.18
SP1;27/01/2007;Villarreal;Real Madrid;1;0;H;0;0;D;3.75;3.2;2;2.15
SP1;28/01/2007;Barcelona;Celta;3;1;H;1;0;H;1.28;4.75;11;1.74
SP1;28/01/2007;Betis;Valencia;2;1;H;1;1;D;3.4;3.25;2.1;2.26
SP1;28/01/2007;Getafe;Osasuna;2;0;H;2;0;H;1.83;3.25;4.5;2.25
SP1;28/01/2007;Gimnastic;Espanol;4;0;H;4;0;H;3.1;3.2;2.25;2.13
SP1;28/01/2007;Levante;Sevilla;2;4;A;0;1;A;4;3.25;1.9;2
SP1;28/01/2007;Mallorca;Recreativo;2;1;H;2;0;H;2.3;3.25;3;2.08
SP1;28/01/2007;Sociedad;Ath Bilbao;0;2;A;0;1;A;2.3;3.1;3.1;2.18
SP1;28/01/2007;Zaragoza;La Coruna;1;1;D;0;1;A;1.9;3.25;4;2.06
SP1;03/02/2007;Espanol;Zaragoza;1;2;A;0;0;D;2.5;3.2;2.75;2.11
SP1;03/02/2007;La Coruna;Mallorca;1;0;H;1;0;H;2;3.2;3.75;2.23
SP1;03/02/2007;Valencia;Ath Madrid;3;1;H;1;0;H;1.83;3.25;4.5;2.19
SP1;04/02/2007;Ath Bilbao;Betis;1;2;A;0;1;A;2.15;3.2;3.4;2.18
SP1;04/02/2007;Celta;Gimnastic;1;1;D;0;0;D;1.66;3.6;5;2.04
SP1;04/02/2007;Osasuna;Barcelona;0;0;D;0;0;D;5.5;3.6;1.61;1.84
SP1;04/02/2007;Real Madrid;Levante;0;1;A;0;1;A;1.28;5;10;1.81
SP1;04/02/2007;Recreativo;Villarreal;2;1;H;1;0;H;2.37;3.2;2.9;2.22
SP1;04/02/2007;Santander;Getafe;1;0;H;1;0;H;2.4;3.25;2.8;2.27
SP1;04/02/2007;Sevilla;Sociedad;0;0;D;0;0;D;1.28;5;10;1.74
SP1;10/02/2007;Betis;Sevilla;0;0;D;0;0;D;2.87;3.2;2.4;2.12
SP1;10/02/2007;Sociedad;Real Madrid;1;2;A;1;1;D;4.33;3.3;1.83;2.09
SP1;11/02/2007;Ath Madrid;Ath Bilbao;1;0;H;0;0;D;1.8;3.3;4.5;2.12
SP1;11/02/2007;Barcelona;Santander;2;0;H;0;0;D;1.25;5;13;1.7
SP1;11/02/2007;Celta;Espanol;0;2;A;0;1;A;2.25;3.1;3.2;2.21
SP1;11/02/2007;Getafe;Valencia;3;0;H;0;0;D;2.87;3.2;2.4;2.3
SP1;11/02/2007;Gimnastic;Osasuna;2;3;A;1;1;D;2.7;3.25;2.5;1.99
SP1;11/02/2007;Levante;Recreativo;2;1;H;2;0;H;2.4;3.2;2.87;2.13
SP1;11/02/2007;Mallorca;Zaragoza;2;1;H;0;0;D;2.75;3.2;2.5;2.07
SP1;11/02/2007;Villarreal;La Coruna;0;2;A;0;1;A;2.1;3.2;3.5;2.25
SP1;17/02/2007;Real Madrid;Betis;0;0;D;0;0;D;1.53;3.8;6;2.01
SP1;17/02/2007;Zaragoza;Villarreal;1;0;H;1;0;H;1.9;3.25;4;2.09
SP1;18/02/2007;Ath Bilbao;Getafe;2;0;H;1;0;H;2.4;3.2;2.87;2.26
SP1;18/02/2007;Espanol;Mallorca;3;1;H;1;1;D;2;3.2;3.75;2.16
SP1;18/02/2007;La Coruna;Levante;0;0;D;0;0;D;1.8;3.2;4.75;2.24
SP1;18/02/2007;Osasuna;Celta;0;1;A;0;1;A;1.9;3.25;4;2.1
SP1;18/02/2007;Recreativo;Sociedad;1;0;H;0;0;D;1.9;3.25;4;2.18
SP1;18/02/2007;Santander;Gimnastic;4;1;H;0;0;D;1.66;3.4;5.5;2.09
SP1;18/02/2007;Sevilla;Ath Madrid;3;1;H;2;0;H;1.9;3.2;4;2.1
SP1;18/02/2007;Valencia;Barcelona;2;1;H;0;0;D;2.75;3.2;2.5;2.07
SP1;24/02/2007;Ath Madrid;Real Madrid;1;1;D;1;0;H;2.6;3.3;2.37;2.11
SP1;24/02/2007;Sociedad;La Coruna;0;1;A;0;1;A;2.5;3;2.62;2.22
SP1;25/02/2007;Barcelona;Ath Bilbao;3;0;H;3;0;H;1.28;4.33;9;1.78
SP1;25/02/2007;Betis;Recreativo;0;0;D;0;0;D;2.1;3.2;3.1;2.11
SP1;25/02/2007;Celta;Santander;2;2;D;2;0;H;2.3;2.87;3;2.23
SP1;25/02/2007;Getafe;Sevilla;0;0;D;0;0;D;2.75;3.2;2.3;2.12
SP1;25/02/2007;Gimnastic;Valencia;1;1;D;0;0;D;4.75;3.75;1.57;1.96
SP1;25/02/2007;Levante;Zaragoza;0;0;D;0;0;D;2.75;3.2;2.3;2.15
SP1;25/02/2007;Osasuna;Espanol;0;2;A;0;1;A;2.25;3;3;2.19
SP1;25/02/2007;Villarreal;Mallorca;2;1;H;1;1;D;1.83;3.3;3.75;2.23
SP1;03/03/2007;Sevilla;Barcelona;2;1;H;1;1;D;2.6;3.1;2.7;1.97
SP1;03/03/2007;Valencia;Celta;1;0;H;0;0;D;1.44;4;7.5;1.99
SP1;04/03/2007;Ath Bilbao;Gimnastic;0;2;A;0;1;A;1.66;3.4;5.5;2.01
SP1;04/03/2007;Espanol;Villarreal;1;1;D;1;0;H;2.1;3.2;3.5;2.14
SP1;04/03/2007;La Coruna;Betis;0;1;A;0;0;D;2.1;3.2;3.5;2.35
SP1;04/03/2007;Mallorca;Levante;3;1;H;0;0;D;2.1;3.2;3.5;2.11
SP1;04/03/2007;Real Madrid;Getafe;1;1;D;1;1;D;1.66;3.4;5.5;2.1
SP1;04/03/2007;Recreativo;Ath Madrid;1;0;H;1;0;H;2.62;3.2;2.6;2.18
SP1;04/03/2007;Santander;Osasuna;1;0;H;0;0;D;2.2;3.2;3.25;2.14
SP1;04/03/2007;Zaragoza;Sociedad;3;2;H;0;1;A;1.53;3.6;6.5;2.05
SP1;10/03/2007;Barcelona;Real Madrid;3;3;D;2;2;D;1.72;3.5;4.75;1.98
SP1;10/03/2007;Levante;Villarreal;0;2;A;0;1;A;2.4;3.2;2.87;2.18
SP1;11/03/2007;Ath Madrid;La Coruna;2;0;H;1;0;H;1.9;3.25;4;2.29
SP1;11/03/2007;Betis;Zaragoza;1;1;D;1;1;D;2.4;3.2;2.87;2.2
SP1;11/03/2007;Celta;Ath Bilbao;1;1;D;1;0;H;2.15;3.2;3.3;2.16
SP1;11/03/2007;Getafe;Recreativo;1;1;D;1;1;D;2;3.2;3.75;2.27
SP1;11/03/2007;Gimnastic;Sevilla;1;0;H;0;0;D;6;3.8;1.53;1.9
SP1;11/03/2007;Osasuna;Valencia;1;1;D;1;0;H;3.2;3.1;2.25;2.19
SP1;11/03/2007;Santander;Espanol;1;1;D;1;1;D;2.2;3.2;3.25;2.17
SP1;11/03/2007;Sociedad;Mallorca;3;1;H;2;1;H;2.3;3.2;3;2.13
SP1;17/03/2007;Ath Bilbao;Osasuna;0;3;A;0;1;A;2.25;3.2;3.1;2.21
SP1;17/03/2007;Mallorca;Betis;2;0;H;2;0;H;2.3;3.1;3.1;2.18
SP1;17/03/2007;Recreativo;Barcelona;0;4;A;0;3;A;5.5;3.6;1.61;1.91
SP1;17/03/2007;Valencia;Santander;0;2;A;0;1;A;1.53;3.6;6.5;2.04
SP1;18/03/2007;Espanol;Levante;1;1;D;1;1;D;1.83;3.25;4.5;2.14
SP1;18/03/2007;La Coruna;Getafe;1;0;H;0;0;D;2.3;3.1;3.1;2.36
SP1;18/03/2007;Real Madrid;Gimnastic;2;0;H;0;0;D;1.3;4.75;10;1.79
SP1;18/03/2007;Sevilla;Celta;2;0;H;0;0;D;1.4;4.33;7.5;1.98
SP1;18/03/2007;Villarreal;Sociedad;1;1;D;0;1;A;1.72;3.5;4.75;2.24
SP1;18/03/2007;Zaragoza;Ath Madrid;1;0;H;1;0;H;2.25;3.2;3.1;2.15
SP1;31/03/2007;Barcelona;La Coruna;2;1;H;1;0;H;1.33;4.5;9.5;1.78
SP1;31/03/2007;Betis;Villarreal;3;3;D;1;1;D;2.2;3.1;3.4;2.33
SP1;31/03/2007;Sociedad;Levante;1;0;H;1;0;H;2.1;3.25;3.4;2.13
SP1;31/03/2007;Valencia;Espanol;3;2;H;2;1;H;1.72;3.4;5;2.12
SP1;01/04/2007;Ath Madrid;Mallorca;1;1;D;1;0;H;1.66;3.4;5.5;2.13
SP1;01/04/2007;Celta;Real Madrid;1;2;A;1;1;D;3.8;3.4;1.9;2.09
SP1;01/04/2007;Getafe;Zaragoza;2;2;D;1;2;A;2.4;3.2;2.87;2.25
SP1;01/04/2007;Gimnastic;Recreativo;1;1;D;1;1;D;2.6;3.2;2.6;2.1
